,equity
2025-11-11 00:35:00+00:00,9925.430161594777
2025-11-11 05:30:00+00:00,9922.297021447912
2025-11-11 15:05:00+00:00,9919.28227006341
2025-11-12 15:10:00+00:00,9923.38214743271
2025-11-14 12:00:00+00:00,9914.047798862593
2025-11-17 19:35:00+00:00,9905.845106033032
2025-11-18 07:35:00+00:00,9902.78674981404
2025-11-18 14:15:00+00:00,9907.584021177818
2025-11-19 15:00:00+00:00,9913.401574284559
2025-11-19 19:10:00+00:00,9910.110150800941
2025-11-20 02:05:00+00:00,9907.049174815256
2025-11-20 06:25:00+00:00,9904.022129799509
2025-11-20 16:55:00+00:00,9900.696238368206
2025-11-21 05:50:00+00:00,9897.191638869403
2025-11-21 10:40:00+00:00,9900.961435765925
2025-11-23 13:55:00+00:00,9897.412383259094
2025-11-24 01:55:00+00:00,9894.66790214196
2025-11-24 05:45:00+00:00,9891.879906707733
2025-11-24 09:10:00+00:00,9892.941423213219
2025-11-24 18:50:00+00:00,9897.79826199773
2025-11-25 02:45:00+00:00,9899.448070872593
2025-11-25 06:40:00+00:00,9897.101384264293
2025-11-25 12:40:00+00:00,9894.341745284402
2025-11-28 14:40:00+00:00,9900.751021766138
2025-11-29 14:00:00+00:00,9904.631734641733
2025-11-29 15:35:00+00:00,9902.530568519769
2025-11-30 03:15:00+00:00,9900.215583733763
2025-11-30 13:05:00+00:00,9898.004427047366
2025-11-30 23:05:00+00:00,9895.536491224131
2025-12-01 05:20:00+00:00,9891.168560300883
2025-12-02 01:05:00+00:00,9887.697796479953
2025-12-02 06:25:00+00:00,9883.817417306758
2025-12-02 15:35:00+00:00,9879.372348877207
2025-12-02 23:55:00+00:00,9880.072829273566
2025-12-03 14:35:00+00:00,9882.476823797033
2025-12-04 03:00:00+00:00,9879.820440492687
2025-12-04 08:55:00+00:00,9877.508253342472
2025-12-05 06:10:00+00:00,9879.546403971734
2025-12-05 07:50:00+00:00,9877.393562374951
2025-12-05 15:30:00+00:00,9878.42892269594
2025-12-07 15:05:00+00:00,9876.072268321868
2025-12-08 15:00:00+00:00,9873.890156828838
2025-12-09 05:20:00+00:00,9871.970895382541
2025-12-11 15:40:00+00:00,9876.23574511947
2025-12-12 08:50:00+00:00,9878.189311374474
2025-12-12 16:00:00+00:00,9873.15075231549
2025-12-12 20:30:00+00:00,9870.725076296168
2025-12-15 05:30:00+00:00,9873.007555252067
2025-12-15 13:55:00+00:00,9870.241000963499
2025-12-16 03:10:00+00:00,9866.520715019287
2025-12-16 05:30:00+00:00,9863.917237376083
2025-12-16 14:00:00+00:00,9865.570466804651
2025-12-16 19:25:00+00:00,9862.709728132162
2025-12-16 21:20:00+00:00,9859.737522467818
2025-12-18 16:10:00+00:00,9862.74029023652
2025-12-19 01:25:00+00:00,9859.471054852624
2025-12-19 15:20:00+00:00,9860.43311588769
2025-12-22 05:25:00+00:00,9865.578074258183
2025-12-23 01:00:00+00:00,9872.182549929934
2025-12-23 14:05:00+00:00,9866.401138636931
2025-12-23 23:50:00+00:00,9868.510346146433
2025-12-24 13:20:00+00:00,9865.696711269555
2025-12-26 13:40:00+00:00,9870.576507064905
2025-12-29 00:20:00+00:00,9866.778966316424
2025-12-29 13:40:00+00:00,9862.041255788874
2025-12-30 10:30:00+00:00,9865.5794811723
2025-12-30 14:40:00+00:00,9860.895932606263
2025-12-30 19:45:00+00:00,9857.181214068936
2025-12-30 23:25:00+00:00,9854.764145364023
2025-12-31 04:55:00+00:00,9851.468599962043
2025-12-31 10:40:00+00:00,9846.818377940328
2026-01-02 03:40:00+00:00,9850.155276615102
2026-01-02 15:10:00+00:00,9844.977896950055
2026-01-03 09:15:00+00:00,9847.32900926494
2026-01-03 13:45:00+00:00,9845.04897521963
2026-01-03 23:50:00+00:00,9842.17204769824
2026-01-04 03:15:00+00:00,9839.96523813522
2026-01-04 11:35:00+00:00,9837.815757614342
2026-01-04 17:05:00+00:00,9837.778992073081
2026-01-04 20:05:00+00:00,9838.012354304588
2026-01-05 06:30:00+00:00,9841.927023844559
2026-01-05 11:25:00+00:00,9839.806846808839
2026-01-06 14:35:00+00:00,9844.594577318292
2026-01-07 02:00:00+00:00,9839.471088811753
2026-01-07 12:15:00+00:00,9835.851100528535
2026-01-07 15:10:00+00:00,9831.758755661986
2026-01-08 05:30:00+00:00,9826.926033573265
2026-01-08 12:00:00+00:00,9824.005844662832
2026-01-09 13:30:00+00:00,9827.84961535973
2026-01-09 17:10:00+00:00,9823.343236286415
2026-01-11 23:25:00+00:00,9825.12343515273
2026-01-12 15:35:00+00:00,9828.667369673727
2026-01-13 06:40:00+00:00,9822.31093217251
2026-01-13 14:45:00+00:00,9824.469849447376
2026-01-15 05:45:00+00:00,9819.08240778057
2026-01-15 13:45:00+00:00,9815.658198023542
2026-01-15 16:35:00+00:00,9812.969693409896
2026-01-16 01:00:00+00:00,9809.347456105243
2026-01-16 13:15:00+00:00,9807.367243006962
2026-01-16 15:25:00+00:00,9803.91905390573
2026-01-18 23:00:00+00:00,9806.009263525959
2026-01-19 11:25:00+00:00,9803.424143234522
2026-01-20 05:30:00+00:00,9805.912904331093
2026-01-20 22:15:00+00:00,9809.411878667324
2026-01-22 17:45:00+00:00,9818.595011572532
2026-01-24 14:00:00+00:00,9828.257987093542
2026-01-26 06:45:00+00:00,9833.91735015042
2026-01-26 18:45:00+00:00,9828.602044083125
2026-01-27 20:05:00+00:00,9833.32560736569
2026-01-28 21:45:00+00:00,9852.614045295724
2026-01-29 15:25:00+00:00,9836.619272572487
2026-01-30 02:10:00+00:00,9825.894101979777
2026-01-30 06:30:00+00:00,9818.020076397723
2026-01-30 17:05:00+00:00,9799.365347092546
2026-01-31 03:50:00+00:00,9794.008764914235
2026-01-31 14:25:00+00:00,9788.581045983025
2026-02-01 23:00:00+00:00,9779.815011425511
2026-02-02 01:05:00+00:00,9762.432632992246
2026-02-02 04:00:00+00:00,9747.207279676846
2026-02-03 06:15:00+00:00,9763.266178032502
2026-02-04 16:45:00+00:00,9753.934892329242
2026-02-05 02:45:00+00:00,9746.071590860995
2026-02-05 20:55:00+00:00,9735.468707114926
2026-02-06 13:05:00+00:00,9750.401899613167
2026-02-09 15:45:00+00:00,9760.432579808541
2026-02-09 21:05:00+00:00,9758.245855050729
2026-02-10 05:25:00+00:00,9753.790742735979
2026-02-10 15:35:00+00:00,9750.02065169747
2026-02-10 23:15:00+00:00,9751.05530440184
2026-02-11 10:40:00+00:00,9753.834255869913
2026-02-11 13:30:00+00:00,9746.186305553492
2026-02-12 01:10:00+00:00,9741.290929849889
2026-02-12 14:55:00+00:00,9737.417896830906
2026-02-12 23:00:00+00:00,9731.533889769782
2026-02-17 05:30:00+00:00,9725.187292399001
2026-02-17 14:00:00+00:00,9718.392797754055
2026-02-17 20:10:00+00:00,9712.88600396283
2026-02-17 23:00:00+00:00,9710.331179069659
2026-02-18 14:35:00+00:00,9717.071612151374
2026-02-19 06:30:00+00:00,9718.293960216712
2026-02-19 14:10:00+00:00,9715.06906900784
2026-02-20 10:55:00+00:00,9720.431403225297
2026-02-20 15:05:00+00:00,9716.35151612811
2026-02-23 20:25:00+00:00,9730.15050308647
2026-02-24 13:35:00+00:00,9724.455272880974
2026-02-27 13:25:00+00:00,9732.029679332285
2026-02-28 05:40:00+00:00,9736.045408702403
2026-02-28 09:25:00+00:00,9744.936095458319
2026-02-28 20:20:00+00:00,9738.352035513522
2026-03-01 01:55:00+00:00,9734.56498682131
2026-03-02 16:00:00+00:00,9727.273367873775
2026-03-03 09:25:00+00:00,9719.805485768524
2026-03-05 15:05:00+00:00,9711.908888228309
2026-03-06 15:25:00+00:00,9717.546683076445
2026-03-08 22:05:00+00:00,9713.991077570903
2026-03-10 01:50:00+00:00,9721.04645710188
2026-03-10 13:15:00+00:00,9723.105932537237
2026-03-10 18:15:00+00:00,9719.255279474177
2026-03-11 07:35:00+00:00,9716.560037813282
2026-03-11 12:35:00+00:00,9713.375461538406
2026-03-11 17:35:00+00:00,9710.043581470285
2026-03-11 22:05:00+00:00,9707.85327511705
2026-03-12 15:10:00+00:00,9702.88159117199
2026-03-12 17:10:00+00:00,9700.147730698862
2026-03-13 08:20:00+00:00,9695.323427158217
2026-03-13 14:50:00+00:00,9691.304417323065
2026-03-13 19:45:00+00:00,9686.5614397966
2026-03-15 09:25:00+00:00,9683.630525139912
2026-03-15 14:55:00+00:00,9681.859501973506
2026-03-15 23:20:00+00:00,9679.275273817448
2026-03-16 07:35:00+00:00,9675.890305668925
2026-03-18 10:35:00+00:00,9672.194973372025
2026-03-18 18:55:00+00:00,9668.680154045202
2026-03-19 06:30:00+00:00,9664.681010849854
2026-03-20 14:15:00+00:00,9657.923436574485
2026-03-21 04:45:00+00:00,9655.274446818052
2026-03-21 07:45:00+00:00,9652.951752646717
2026-03-21 23:50:00+00:00,9651.007835235589
2026-03-22 08:25:00+00:00,9649.164642409067
2026-03-22 22:00:00+00:00,9646.807328938108
2026-03-22 23:35:00+00:00,9642.606396311441
2026-03-31 16:40:00+00:00,9678.572395482142
2026-04-02 05:45:00+00:00,9670.867486799205
2026-04-02 10:20:00+00:00,9667.577261478202
2026-04-07 22:30:00+00:00,9677.69773753484
2026-04-08 18:35:00+00:00,9665.310811371717
2026-04-09 13:35:00+00:00,9669.18637620612
2026-04-10 00:05:00+00:00,9664.333863520325
2026-04-10 02:10:00+00:00,9661.183838661482
2026-04-10 08:45:00+00:00,9656.80609893057
2026-04-12 02:00:00+00:00,9652.64966441736
2026-04-12 20:00:00+00:00,9650.85050737689
2026-04-15 01:15:00+00:00,9664.689454588526
2026-04-15 15:30:00+00:00,9661.676697675779
2026-04-16 13:55:00+00:00,9658.865199887236
2026-04-16 21:10:00+00:00,9656.140051972594
2026-04-17 13:10:00+00:00,9662.167982946086
2026-04-18 03:40:00+00:00,9659.247951995569
2026-04-18 18:35:00+00:00,9657.110813391297
2026-04-19 20:20:00+00:00,9654.44826202256
2026-04-21 14:45:00+00:00,9647.833356514759
2026-04-24 04:20:00+00:00,9641.119874718725
2026-04-28 05:05:00+00:00,9637.223340371378
2026-04-29 08:35:00+00:00,9633.362776453152
2026-04-30 10:20:00+00:00,9640.551991522174
2026-04-30 13:35:00+00:00,9637.8830303304
2026-04-30 16:00:00+00:00,9635.162769709394
2026-05-01 05:55:00+00:00,9631.989787259616
2026-05-01 09:50:00+00:00,9629.752594332393
2026-05-01 13:50:00+00:00,9631.672932799782
2026-05-02 00:40:00+00:00,9629.560274823532
2026-05-02 17:30:00+00:00,9627.83265314159
2026-05-03 11:15:00+00:00,9627.655217143783
2026-05-03 20:35:00+00:00,9627.597356606415
2026-05-03 22:00:00+00:00,9625.244442305415
2026-05-04 06:05:00+00:00,9621.675808129823
2026-05-04 15:10:00+00:00,9618.101189646653
2026-05-05 00:25:00+00:00,9615.46908342677
2026-05-05 12:20:00+00:00,9617.884861189777
2026-05-05 16:25:00+00:00,9614.28031916182
2026-05-05 19:55:00+00:00,9611.830070281661
2026-05-05 21:55:00+00:00,9609.449494702309
2026-05-06 00:55:00+00:00,9612.726960839962
2026-05-06 10:40:00+00:00,9617.551626590004
2026-05-07 14:25:00+00:00,9622.485133908734
2026-05-07 15:25:00+00:00,9619.102674042846
2026-05-07 20:55:00+00:00,9615.011676923468
2026-05-08 13:30:00+00:00,9617.560476262091
2026-05-09 09:30:00+00:00,9615.274300479805
2026-05-10 13:10:00+00:00,9615.325134550578
2026-05-10 19:05:00+00:00,9613.38363751105
2026-05-11 04:30:00+00:00,9608.625482460295
2026-05-11 22:45:00+00:00,9614.075715089359
2026-05-12 01:35:00+00:00,9609.869406409101
2026-05-12 10:30:00+00:00,9607.21872411496
2026-05-12 19:25:00+00:00,9608.655849878713
2026-05-13 01:00:00+00:00,9606.271456025319
2026-05-13 05:30:00+00:00,9603.597753073384
2026-05-13 09:10:00+00:00,9600.732698303524
2026-05-13 12:20:00+00:00,9597.092365447195
2026-05-14 04:00:00+00:00,9593.211051199516
2026-05-14 13:40:00+00:00,9588.596066475926
2026-05-14 23:35:00+00:00,9585.799752793451
2026-05-15 08:00:00+00:00,9582.267178685062
2026-05-15 13:35:00+00:00,9577.124700811934
2026-05-16 11:05:00+00:00,9571.086010011819
2026-05-17 06:05:00+00:00,9568.92626776633
2026-05-18 00:05:00+00:00,9566.38226628906
2026-05-19 13:30:00+00:00,9558.376932650604
2026-05-19 22:15:00+00:00,9556.276081411615
2026-05-20 01:25:00+00:00,9553.164018172442
2026-05-20 14:30:00+00:00,9555.829413908677
2026-05-21 01:40:00+00:00,9557.087450994244
2026-05-21 10:25:00+00:00,9554.567923281073
2026-05-21 14:15:00+00:00,9551.58052699411
2026-05-22 14:10:00+00:00,9548.37454761633
2026-05-26 18:00:00+00:00,9543.570853120817
2026-05-27 02:15:00+00:00,9541.525685363622
2026-05-27 13:05:00+00:00,9537.370959595653
2026-05-28 01:15:00+00:00,9534.764230652447
2026-05-28 13:00:00+00:00,9537.963857321252
2026-05-29 14:50:00+00:00,9546.613300425355
2026-05-30 04:10:00+00:00,9544.603257057497
2026-05-30 13:35:00+00:00,9542.488489970836
2026-05-31 02:20:00+00:00,9540.578199577463
2026-05-31 22:00:00+00:00,9538.688067139148
2026-06-01 02:50:00+00:00,9535.196327110045
2026-06-01 06:20:00+00:00,9532.806419950664
2026-06-01 13:10:00+00:00,9529.898846004076
2026-06-02 04:45:00+00:00,9532.963385592993
2026-06-02 12:50:00+00:00,9529.163940464834
2026-06-02 23:10:00+00:00,9526.572044427892
2026-06-03 05:30:00+00:00,9521.475133709007
2026-06-03 13:40:00+00:00,9517.83836462089
2026-06-03 20:40:00+00:00,9515.403868767258
2026-06-04 11:45:00+00:00,9519.33752133651
2026-06-04 14:05:00+00:00,9515.949686718664
2026-06-04 21:35:00+00:00,9513.506961725112
2026-06-04 22:50:00+00:00,9511.410559688524
2026-06-05 12:50:00+00:00,9507.414483587607
2026-06-06 04:05:00+00:00,9504.81569108078
2026-06-07 08:25:00+00:00,9505.493094382935
2026-06-08 00:25:00+00:00,9508.075028341855
2026-06-08 08:00:00+00:00,9504.55893554012
2026-06-08 10:00:00+00:00,9502.302304610013
2026-06-08 13:35:00+00:00,9506.12864339165
2026-06-08 23:30:00+00:00,9502.37517479531
2026-06-09 13:45:00+00:00,9503.97686788512
2026-06-09 19:15:00+00:00,9501.27535075514
2026-06-10 08:00:00+00:00,9497.459626685008
2026-06-10 14:55:00+00:00,9490.96267088716
2026-06-11 17:40:00+00:00,9500.511942488234
2026-06-14 21:40:00+00:00,9509.270150595474
2026-06-17 17:30:00+00:00,9514.046836199997
2026-06-18 01:00:00+00:00,9517.363609156388
2026-06-18 08:55:00+00:00,9509.688458862847
2026-06-18 14:00:00+00:00,9506.681671114646
2026-06-18 19:00:00+00:00,9503.447750647661
2026-06-18 22:00:00+00:00,9500.785779478081
2026-06-22 01:00:00+00:00,9506.436561392351
2026-06-22 15:45:00+00:00,9501.690077861478
2026-06-23 01:15:00+00:00,9498.585399055848
2026-06-23 23:35:00+00:00,9492.770131051531
2026-06-24 11:00:00+00:00,9489.565052776004
2026-06-24 17:20:00+00:00,9485.502171432387
2026-06-25 02:05:00+00:00,9481.178750622996
2026-06-26 13:45:00+00:00,9487.345278731686
2026-06-29 09:50:00+00:00,9482.320287501814
2026-06-29 18:45:00+00:00,9479.470536182414
2026-06-29 22:25:00+00:00,9477.47026022391
2026-06-30 06:30:00+00:00,9481.271760666616
2026-06-30 08:10:00+00:00,9478.65732013725
2026-06-30 12:55:00+00:00,9476.018679348035
2026-06-30 20:25:00+00:00,9471.080242939777
2026-06-30 23:45:00+00:00,9468.451590803963
2026-07-01 06:05:00+00:00,9465.270361562445
2026-07-01 11:15:00+00:00,9469.014867162838
2026-07-01 13:45:00+00:00,9474.038521134155
2026-07-13 14:15:00+00:00,9461.669414027554
2026-07-14 00:05:00+00:00,9458.495954123635
2026-07-14 12:30:00+00:00,9462.31878367261
2026-07-14 15:40:00+00:00,9458.200233625954
2026-07-14 23:00:00+00:00,9455.637966376536
2026-07-15 12:30:00+00:00,9456.217994222457
2026-07-16 02:35:00+00:00,9451.615742142147
2026-07-16 06:35:00+00:00,9449.070708034704
2026-07-16 11:25:00+00:00,9446.604155607729
2026-07-16 12:15:00+00:00,9443.311362462538
2026-07-16 17:40:00+00:00,9438.897950155879
2026-07-17 02:35:00+00:00,9436.093967420575
2026-07-17 12:40:00+00:00,9431.320115246668
2026-07-19 23:00:00+00:00,9427.790529389487
2026-07-20 01:10:00+00:00,9428.589104522292
2026-07-21 03:25:00+00:00,9430.980117432327
2026-07-22 00:25:00+00:00,9435.434104460488
2026-07-23 11:40:00+00:00,9430.434301365905
2026-07-23 23:10:00+00:00,9428.817008933791
2026-07-24 02:45:00+00:00,9426.099612459891
2026-07-24 05:35:00+00:00,9424.395664450863
2026-07-24 13:55:00+00:00,9426.128186790504
2026-07-27 00:10:00+00:00,9430.058079013757
2026-07-27 05:25:00+00:00,9427.883427804602
2026-07-27 12:15:00+00:00,9425.325492842725
2026-07-28 00:05:00+00:00,9422.362014875458
2026-07-28 04:55:00+00:00,9420.273805799608
2026-07-28 09:35:00+00:00,9417.191935566572
2026-07-28 14:20:00+00:00,9414.04614046051
2026-07-29 01:05:00+00:00,9410.065239742673
2026-07-29 12:30:00+00:00,9406.108592424047
2026-07-29 17:10:00+00:00,9408.422626435402
2026-07-30 05:35:00+00:00,9403.540609653264
2026-07-30 08:25:00+00:00,9404.790613195251
2026-07-30 14:00:00+00:00,9407.146777680118
2026-07-31 01:45:00+00:00,9402.372374211682
2026-07-31 06:00:00+00:00,9400.132050961889
2026-07-31 07:00:00+00:00,9397.543002964343
2026-08-03 13:35:00+00:00,9393.423484613384
2026-08-04 00:05:00+00:00,9394.98906477965
2026-08-05 02:30:00+00:00,9398.32231157614
2026-08-05 05:50:00+00:00,9400.461246894944
2026-08-05 12:00:00+00:00,9402.390860521044
2026-08-07 09:45:00+00:00,9411.452449944016
2026-08-07 12:25:00+00:00,9408.417818185913
2026-08-07 16:45:00+00:00,9405.054224651722
