,equity
2025-09-17 10:10:00+00:00,10005.77529502561
2025-09-17 18:00:00+00:00,10004.341336135447
2025-09-18 00:35:00+00:00,10003.672269089579
2025-09-18 13:40:00+00:00,10000.355065366564
2025-09-19 00:25:00+00:00,9998.981094502009
2025-09-19 01:50:00+00:00,9998.111234913036
2025-09-19 17:45:00+00:00,10002.29772563216
2025-09-22 06:40:00+00:00,10006.59191049974
2025-09-22 15:35:00+00:00,10008.877040523117
2025-09-23 09:10:00+00:00,10014.89330175394
2025-09-24 02:30:00+00:00,10010.076793050657
2025-09-24 09:40:00+00:00,10008.849500485127
2025-09-24 13:30:00+00:00,10007.82737095156
2025-09-25 08:15:00+00:00,10011.727079964985
2025-09-25 11:00:00+00:00,10010.725570312916
2025-09-26 13:15:00+00:00,10014.409154107287
2025-09-26 14:25:00+00:00,10017.496562381406
2025-09-26 19:30:00+00:00,10016.0913201258
2025-09-29 00:45:00+00:00,10017.817529791928
2025-09-30 00:05:00+00:00,10024.007525390416
2025-09-30 05:00:00+00:00,10027.596628038422
2025-09-30 06:15:00+00:00,10026.656718553548
2025-09-30 06:50:00+00:00,10025.623027913627
2025-09-30 23:10:00+00:00,10031.669800810492
2025-10-01 06:20:00+00:00,10030.751441161556
2025-10-01 14:45:00+00:00,10029.072131666795
2025-10-01 18:00:00+00:00,10027.451281470658
2025-10-01 23:40:00+00:00,10025.996031286944
2025-10-02 10:05:00+00:00,10028.011558252643
2025-10-02 14:20:00+00:00,10025.698404903344
2025-10-02 23:45:00+00:00,10027.674632004051
2025-10-03 10:15:00+00:00,10029.657736881458
2025-10-03 11:30:00+00:00,10028.5018682371
2025-10-05 22:55:00+00:00,10032.650501374317
2025-10-06 03:50:00+00:00,10035.366442474244
2025-10-06 12:25:00+00:00,10033.306029938258
2025-10-07 13:00:00+00:00,10037.926356128992
2025-10-07 15:45:00+00:00,10035.815820543785
2025-10-07 23:45:00+00:00,10036.961050864007
2025-10-08 05:20:00+00:00,10041.084466654538
2025-10-08 09:30:00+00:00,10040.10238541977
2025-10-08 11:00:00+00:00,10038.828158652641
2025-10-08 12:35:00+00:00,10037.536362341149
2025-10-08 22:05:00+00:00,10034.811240468856
2025-10-09 02:15:00+00:00,10031.907361849397
2025-10-09 16:30:00+00:00,10027.619356421194
2025-10-12 22:00:00+00:00,10034.43729383067
2025-10-12 23:05:00+00:00,10038.356298944811
2025-10-13 13:25:00+00:00,10042.599646901863
2025-10-13 19:05:00+00:00,10040.958372639478
2025-10-14 01:25:00+00:00,10045.708853731632
2025-10-14 05:40:00+00:00,10043.115063676192
2025-10-15 07:35:00+00:00,10052.44612995029
2025-10-15 15:50:00+00:00,10049.71187932583
2025-10-16 02:55:00+00:00,10054.096653459184
2025-10-16 16:10:00+00:00,10060.177221044649
2025-10-16 22:10:00+00:00,10067.572144217314
2025-10-17 13:35:00+00:00,10057.828093033595
2025-10-20 12:35:00+00:00,10065.677877545659
2025-10-21 08:10:00+00:00,10056.527842543186
2025-10-21 11:55:00+00:00,10054.338376686985
2025-10-21 23:55:00+00:00,10050.466227915784
2025-10-22 05:15:00+00:00,10053.797280731987
2025-10-22 08:00:00+00:00,10051.166877834808
2025-10-22 14:50:00+00:00,10047.4046996901
2025-10-23 06:00:00+00:00,10055.179957281678
2025-10-23 10:30:00+00:00,10053.374348740765
2025-10-23 14:05:00+00:00,10057.508224858335
2025-10-23 19:35:00+00:00,10055.590073180703
2025-10-24 04:20:00+00:00,10052.294347065033
2025-10-24 13:05:00+00:00,10057.66055563823
2025-10-24 20:10:00+00:00,10053.597729209494
2025-10-27 08:50:00+00:00,10049.956009008345
2025-10-28 04:25:00+00:00,10047.13150243906
2025-10-28 14:25:00+00:00,10051.175860789052
2025-10-28 22:05:00+00:00,10048.929778051672
2025-10-29 09:45:00+00:00,10056.894990508341
2025-10-30 03:00:00+00:00,10053.103063834327
2025-10-30 09:10:00+00:00,10060.141800284322
2025-10-30 22:55:00+00:00,10067.09865505229
2025-10-31 16:10:00+00:00,10064.846429106607
2025-11-02 23:00:00+00:00,10062.35312106975
2025-11-04 14:05:00+00:00,10057.062557492638
2025-11-10 01:20:00+00:00,10066.824259173787
2025-11-10 12:05:00+00:00,10071.056317575432
2025-11-11 00:30:00+00:00,10075.128599227717
2025-11-11 05:35:00+00:00,10073.45308113663
2025-11-11 14:30:00+00:00,10072.364081568989
