timestamp,open,high,low,close,volume
2025-08-10 00:00:00,3383.62,3384.53,3382.77,3384.53,46.3379
2025-08-10 01:00:00,3384.62,3385.94,3384.62,3385.79,16.3974
2025-08-10 02:00:00,3385.79,3385.95,3384.55,3385.46,47.2142
2025-08-10 03:00:00,3385.45,3388.1,3385.33,3387.36,56.2684
2025-08-10 04:00:00,3387.37,3388.11,3384.05,3387.25,70.4401
2025-08-10 05:00:00,3387.25,3387.55,3386.64,3387.55,34.2205
2025-08-10 06:00:00,3387.54,3388.02,3387.54,3387.95,22.0003
2025-08-10 07:00:00,3387.95,3387.96,3383.37,3383.37,26.5372
2025-08-10 08:00:00,3383.37,3385.94,3382.0,3385.93,38.2036
2025-08-10 09:00:00,3385.93,3385.93,3385.62,3385.69,50.9374
2025-08-10 10:00:00,3385.7,3386.88,3385.14,3386.87,51.67
2025-08-10 11:00:00,3386.87,3388.0,3386.87,3387.98,41.778
2025-08-10 12:00:00,3387.98,3390.0,3387.94,3388.42,74.9661
2025-08-10 13:00:00,3388.42,3389.13,3385.25,3387.37,51.354
2025-08-10 14:00:00,3387.36,3387.78,3384.11,3387.32,78.0434
2025-08-10 15:00:00,3387.32,3388.73,3386.41,3387.96,44.0925
2025-08-10 16:00:00,3387.96,3388.31,3385.08,3385.41,228.2483
2025-08-10 17:00:00,3385.41,3386.9,3382.96,3386.89,107.0971
2025-08-10 18:00:00,3386.88,3390.0,3385.98,3389.2,50.1943
2025-08-10 19:00:00,3389.2,3390.73,3389.2,3390.26,17.3836
2025-08-10 20:00:00,3390.27,3390.29,3387.77,3387.97,16.5291
2025-08-10 21:00:00,3387.97,3389.33,3385.0,3386.51,37.1343
2025-08-10 22:00:00,3386.51,3391.7,3382.85,3387.48,68.8687
2025-08-10 23:00:00,3387.47,3387.56,3382.52,3382.52,78.9145
2025-08-11 00:00:00,3382.53,3385.04,3377.93,3377.93,188.0839
2025-08-11 01:00:00,3377.78,3377.78,3365.56,3371.01,345.6135
2025-08-11 02:00:00,3370.73,3375.18,3366.58,3373.18,207.4735
2025-08-11 03:00:00,3372.73,3374.38,3368.18,3374.38,103.7472
2025-08-11 04:00:00,3374.38,3375.18,3371.0,3371.62,115.9203
2025-08-11 05:00:00,3371.61,3374.32,3369.24,3371.0,94.8262
2025-08-11 06:00:00,3371.01,3371.01,3362.1,3362.24,201.4238
2025-08-11 07:00:00,3362.23,3362.23,3352.61,3356.15,307.7892
2025-08-11 08:00:00,3356.2,3360.96,3354.65,3358.1,89.621
2025-08-11 09:00:00,3358.1,3359.88,3344.99,3348.39,518.5936
2025-08-11 10:00:00,3348.76,3360.0,3348.76,3354.01,153.4296
2025-08-11 11:00:00,3354.01,3354.57,3343.24,3349.62,207.142
2025-08-11 12:00:00,3349.62,3352.95,3342.05,3351.75,153.5236
2025-08-11 13:00:00,3351.74,3358.92,3345.14,3355.21,140.9643
2025-08-11 14:00:00,3355.2,3355.2,3340.4,3343.84,146.4084
2025-08-11 15:00:00,3344.88,3348.88,3343.01,3346.04,52.9737
2025-08-11 16:00:00,3346.04,3347.18,3340.98,3340.98,94.523
2025-08-11 17:00:00,3340.98,3354.74,3339.63,3354.47,203.8765
2025-08-11 18:00:00,3354.41,3373.85,3350.26,3356.17,1347.9585
2025-08-11 19:00:00,3356.17,3357.58,3351.13,3352.1,150.1464
2025-08-11 20:00:00,3351.7,3351.7,3344.0,3344.13,170.3815
2025-08-11 21:00:00,3344.14,3345.45,3338.72,3339.31,108.5132
2025-08-11 22:00:00,3339.73,3346.07,3339.46,3343.83,149.9839
2025-08-11 23:00:00,3343.83,3346.18,3342.0,3345.71,231.0275
2025-08-12 00:00:00,3345.71,3353.23,3344.15,3352.04,176.3703
2025-08-12 01:00:00,3352.04,3357.09,3347.17,3348.77,175.7558
2025-08-12 02:00:00,3348.77,3352.09,3347.51,3350.46,138.8495
2025-08-12 03:00:00,3350.45,3352.89,3345.54,3346.65,118.5315
2025-08-12 04:00:00,3346.66,3351.09,3345.96,3349.54,116.9324
2025-08-12 05:00:00,3349.9,3350.31,3345.57,3348.87,121.9003
2025-08-12 06:00:00,3348.87,3357.52,3339.33,3342.29,163.2207
2025-08-12 07:00:00,3342.29,3353.0,3341.95,3350.73,69.5059
2025-08-12 08:00:00,3350.74,3353.04,3346.82,3349.03,551.5841
2025-08-12 09:00:00,3349.05,3351.09,3344.48,3345.05,100.7209
2025-08-12 10:00:00,3345.03,3348.32,3341.0,3343.5,138.2299
2025-08-12 11:00:00,3343.5,3346.7,3338.51,3344.9,239.706
2025-08-12 12:00:00,3344.9,3354.19,3340.19,3347.92,260.7788
2025-08-12 13:00:00,3347.93,3352.25,3340.26,3342.71,235.4985
2025-08-12 14:00:00,3342.3,3343.24,3332.0,3335.76,244.5135
2025-08-12 15:00:00,3335.67,3357.21,3335.24,3347.79,476.9059
2025-08-12 16:00:00,3347.8,3352.28,3343.35,3345.58,166.1112
2025-08-12 17:00:00,3346.02,3346.02,3342.04,3343.72,116.2816
2025-08-12 18:00:00,3343.72,3345.39,3342.33,3344.44,113.64
2025-08-12 19:00:00,3344.44,3344.47,3341.16,3342.33,118.0751
2025-08-12 20:00:00,3342.38,3343.75,3340.41,3342.47,246.2897
2025-08-12 21:00:00,3342.52,3343.42,3340.0,3341.1,137.9292
2025-08-12 22:00:00,3341.1,3347.79,3337.78,3344.18,248.9097
2025-08-12 23:00:00,3344.18,3351.42,3340.94,3340.96,210.1338
2025-08-13 00:00:00,3340.96,3340.97,3336.1,3336.63,140.0442
2025-08-13 01:00:00,3336.64,3348.07,3335.55,3344.42,434.353
2025-08-13 02:00:00,3344.42,3344.83,3339.58,3343.11,130.6535
2025-08-13 03:00:00,3343.19,3343.19,3340.29,3340.56,117.4558
2025-08-13 04:00:00,3340.56,3343.4,3340.36,3342.32,116.2062
2025-08-13 05:00:00,3342.24,3342.35,3342.04,3342.05,137.7806
2025-08-13 06:00:00,3342.04,3348.3,3341.44,3348.3,76.6727
2025-08-13 07:00:00,3348.29,3351.34,3346.04,3346.04,85.7353
2025-08-13 08:00:00,3346.04,3351.78,3343.65,3349.05,216.5758
2025-08-13 09:00:00,3349.0,3355.0,3348.35,3353.64,232.8223
2025-08-13 10:00:00,3353.65,3354.91,3352.67,3354.63,212.9011
2025-08-13 11:00:00,3354.64,3355.0,3345.99,3351.38,257.4601
2025-08-13 12:00:00,3351.39,3353.27,3347.07,3347.12,247.7303
2025-08-13 13:00:00,3347.11,3354.99,3344.27,3354.2,261.4213
2025-08-13 14:00:00,3354.2,3358.6,3353.16,3353.4,186.121
2025-08-13 15:00:00,3353.4,3355.78,3347.9,3348.33,103.9843
2025-08-13 16:00:00,3348.33,3355.84,3348.33,3352.05,152.0501
2025-08-13 17:00:00,3352.05,3352.06,3346.01,3346.61,130.7105
2025-08-13 18:00:00,3346.61,3347.65,3345.0,3347.65,80.5054
2025-08-13 19:00:00,3347.65,3351.6,3346.04,3351.44,64.8
2025-08-13 20:00:00,3351.44,3351.44,3349.07,3350.8,49.3141
2025-08-13 21:00:00,3350.8,3357.68,3350.24,3352.34,136.7075
2025-08-13 22:00:00,3352.3,3353.7,3349.49,3349.93,118.4144
2025-08-13 23:00:00,3350.47,3354.28,3348.61,3353.91,166.0593
2025-08-14 00:00:00,3353.91,3361.0,3349.15,3357.82,380.4347
2025-08-14 01:00:00,3357.66,3360.19,3354.02,3357.9,141.7955
2025-08-14 02:00:00,3357.75,3359.44,3353.75,3354.67,100.2024
2025-08-14 03:00:00,3354.66,3354.66,3348.72,3351.37,73.124
2025-08-14 04:00:00,3351.38,3356.08,3350.0,3351.4,85.5816
2025-08-14 05:00:00,3351.49,3351.77,3350.0,3350.17,61.0945
2025-08-14 06:00:00,3350.18,3352.76,3348.5,3352.76,49.1739
2025-08-14 07:00:00,3352.77,3355.61,3340.0,3340.72,256.8981
2025-08-14 08:00:00,3340.73,3345.36,3338.18,3341.0,108.1547
2025-08-14 09:00:00,3341.0,3350.0,3341.0,3348.76,78.9428
2025-08-14 10:00:00,3348.77,3349.87,3344.96,3346.77,63.8112
2025-08-14 11:00:00,3346.78,3349.0,3344.0,3345.32,115.2205
2025-08-14 12:00:00,3345.32,3347.49,3335.01,3339.7,300.5815
2025-08-14 13:00:00,3339.69,3343.41,3335.0,3338.09,377.5151
2025-08-14 14:00:00,3338.09,3339.01,3330.0,3334.8,204.0002
2025-08-14 15:00:00,3334.81,3336.8,3330.7,3335.01,95.8809
2025-08-14 16:00:00,3335.01,3335.61,3324.39,3328.63,276.1974
2025-08-14 17:00:00,3328.59,3333.26,3327.16,3332.43,88.7375
2025-08-14 18:00:00,3332.43,3333.67,3331.0,3333.37,56.6403
2025-08-14 19:00:00,3333.37,3334.07,3331.58,3331.59,35.3536
2025-08-14 20:00:00,3331.59,3331.59,3330.0,3330.23,28.6702
2025-08-14 21:00:00,3330.23,3330.54,3326.01,3327.87,126.2648
2025-08-14 22:00:00,3327.83,3329.86,3326.67,3326.67,72.8503
2025-08-14 23:00:00,3326.68,3329.82,3326.67,3329.67,39.571
2025-08-15 00:00:00,3329.67,3329.75,3327.01,3329.4,86.7177
2025-08-15 01:00:00,3329.4,3333.46,3328.12,3333.46,43.5522
2025-08-15 02:00:00,3333.46,3333.51,3330.23,3332.59,74.6567
2025-08-15 03:00:00,3332.6,3335.5,3332.59,3335.5,25.0385
2025-08-15 04:00:00,3335.5,3338.0,3335.49,3337.11,41.0961
2025-08-15 05:00:00,3337.11,3339.62,3335.34,3337.36,56.5794
2025-08-15 06:00:00,3337.36,3337.36,3334.08,3334.84,51.1968
2025-08-15 07:00:00,3334.83,3339.48,3334.74,3339.2,60.5098
2025-08-15 08:00:00,3339.43,3341.09,3334.03,3336.06,83.0298
2025-08-15 09:00:00,3335.88,3339.22,3334.01,3337.7,54.1848
2025-08-15 10:00:00,3337.7,3338.48,3333.13,3333.17,75.6805
2025-08-15 11:00:00,3333.16,3340.03,3332.88,3338.87,126.4684
2025-08-15 12:00:00,3338.73,3338.73,3330.13,3336.66,110.0771
2025-08-15 13:00:00,3336.82,3339.51,3329.72,3330.81,107.9285
2025-08-15 14:00:00,3330.81,3335.8,3330.31,3335.15,159.4144
2025-08-15 15:00:00,3335.15,3336.94,3333.35,3333.4,110.8841
2025-08-15 16:00:00,3333.4,3333.41,3328.2,3329.38,74.4844
2025-08-15 17:00:00,3329.38,3331.44,3328.9,3329.54,46.9253
2025-08-15 18:00:00,3329.62,3333.9,3329.55,3330.93,99.268
2025-08-15 19:00:00,3330.93,3332.44,3329.87,3331.84,50.0065
2025-08-15 20:00:00,3331.84,3331.99,3329.17,3329.36,45.7115
2025-08-15 21:00:00,3329.35,3332.51,3328.97,3330.15,37.6326
2025-08-15 22:00:00,3330.15,3335.0,3328.96,3334.09,25.1123
2025-08-15 23:00:00,3334.08,3334.08,3330.0,3330.31,26.6836
2025-08-16 00:00:00,3330.3,3334.0,3330.3,3332.28,23.6573
2025-08-16 01:00:00,3332.28,3332.41,3331.2,3331.7,14.1149
2025-08-16 02:00:00,3331.74,3336.01,3331.74,3333.89,41.7473
2025-08-16 03:00:00,3333.88,3334.88,3332.25,3332.28,24.9327
2025-08-16 04:00:00,3332.26,3333.36,3331.41,3333.32,13.5683
2025-08-16 05:00:00,3333.31,3334.97,3332.98,3333.68,24.3916
2025-08-16 06:00:00,3333.61,3334.64,3332.28,3333.54,54.8668
2025-08-16 07:00:00,3333.79,3333.83,3333.44,3333.8,6.1334
2025-08-16 08:00:00,3333.8,3333.8,3327.21,3330.01,81.6115
2025-08-16 09:00:00,3330.0,3331.11,3330.0,3330.95,15.6702
2025-08-16 10:00:00,3330.95,3331.05,3328.81,3328.88,33.2787
2025-08-16 11:00:00,3328.88,3329.87,3328.87,3329.03,24.6515
2025-08-16 12:00:00,3329.02,3329.73,3328.84,3328.85,37.907
2025-08-16 13:00:00,3328.85,3331.25,3327.95,3331.25,61.8681
2025-08-16 14:00:00,3331.06,3331.72,3327.0,3327.72,95.1342
2025-08-16 15:00:00,3327.73,3328.98,3327.73,3328.96,16.5022
2025-08-16 16:00:00,3328.96,3329.6,3328.9,3329.59,13.3547
2025-08-16 17:00:00,3329.59,3329.6,3328.38,3328.39,41.6082
2025-08-16 18:00:00,3328.39,3328.39,3327.0,3327.0,35.5388
2025-08-16 19:00:00,3327.01,3327.47,3327.0,3327.47,30.6553
2025-08-16 20:00:00,3327.46,3329.09,3327.46,3327.99,28.3187
2025-08-16 21:00:00,3328.0,3329.07,3327.65,3328.85,29.1813
2025-08-16 22:00:00,3328.85,3329.97,3328.51,3329.97,16.65
2025-08-16 23:00:00,3329.97,3329.99,3329.48,3329.49,8.5513
2025-08-17 00:00:00,3329.57,3331.43,3328.25,3329.99,22.2523
2025-08-17 01:00:00,3329.99,3330.16,3328.92,3328.92,8.9729
2025-08-17 02:00:00,3328.92,3329.44,3328.9,3329.44,7.9061
2025-08-17 03:00:00,3329.44,3330.5,3329.44,3330.13,12.1925
2025-08-17 04:00:00,3330.13,3333.78,3330.13,3333.57,15.2107
2025-08-17 05:00:00,3333.56,3334.05,3327.0,3332.6,107.5344
2025-08-17 06:00:00,3332.59,3332.8,3329.94,3332.2,43.2267
2025-08-17 07:00:00,3332.2,3332.65,3331.71,3331.94,20.7891
2025-08-17 08:00:00,3331.93,3333.99,3330.84,3330.93,45.2981
2025-08-17 09:00:00,3330.93,3330.93,3328.81,3329.54,54.2272
2025-08-17 10:00:00,3329.53,3329.54,3328.0,3329.35,29.6424
2025-08-17 11:00:00,3329.35,3329.91,3328.88,3329.91,36.801
2025-08-17 12:00:00,3329.91,3330.0,3327.0,3327.92,77.6916
2025-08-17 13:00:00,3327.93,3331.62,3327.92,3331.29,22.6052
2025-08-17 14:00:00,3331.29,3331.29,3330.81,3331.0,32.8655
2025-08-17 15:00:00,3331.01,3331.04,3330.13,3330.57,26.0019
2025-08-17 16:00:00,3330.57,3330.72,3328.12,3328.15,51.308
2025-08-17 17:00:00,3328.15,3328.61,3327.09,3328.61,20.5648
2025-08-17 18:00:00,3328.61,3329.27,3328.55,3328.86,23.063
2025-08-17 19:00:00,3328.86,3328.86,3327.99,3328.3,21.1732
2025-08-17 20:00:00,3328.3,3328.6,3327.69,3328.04,14.1575
2025-08-17 21:00:00,3328.06,3330.78,3328.06,3330.78,16.2869
2025-08-17 22:00:00,3330.79,3330.79,3328.06,3329.1,29.8461
2025-08-17 23:00:00,3329.1,3329.11,3322.0,3323.69,83.6077
2025-08-18 00:00:00,3323.7,3337.86,3323.7,3333.98,92.1272
2025-08-18 01:00:00,3333.98,3339.56,3333.74,3339.37,111.1402
2025-08-18 02:00:00,3339.37,3339.6,3333.4,3334.35,162.5013
2025-08-18 03:00:00,3334.35,3342.46,3334.35,3340.01,131.2889
2025-08-18 04:00:00,3340.01,3353.64,3340.01,3350.79,519.438
2025-08-18 05:00:00,3350.79,3380.0,3341.67,3345.25,309.0523
2025-08-18 06:00:00,3345.24,3349.89,3341.69,3346.01,257.8988
2025-08-18 07:00:00,3346.44,3350.94,3343.05,3344.16,189.0912
2025-08-18 08:00:00,3344.26,3348.29,3340.39,3346.35,103.9602
2025-08-18 09:00:00,3346.35,3353.2,3342.09,3344.87,122.4944
2025-08-18 10:00:00,3344.88,3345.89,3342.77,3343.71,103.0303
2025-08-18 11:00:00,3343.7,3344.57,3342.0,3342.0,20.026
2025-08-18 12:00:00,3342.0,3343.21,3339.57,3339.64,50.186
2025-08-18 13:00:00,3339.64,3339.64,3333.47,3334.04,105.8645
2025-08-18 14:00:00,3334.05,3335.06,3331.0,3331.66,156.5834
2025-08-18 15:00:00,3332.16,3334.17,3331.39,3333.28,42.5582
2025-08-18 16:00:00,3333.27,3333.27,3328.25,3332.7,68.9175
2025-08-18 17:00:00,3332.76,3333.14,3326.63,3330.76,123.5647
2025-08-18 18:00:00,3330.71,3330.75,3328.76,3330.75,23.9073
2025-08-18 19:00:00,3330.75,3331.6,3329.87,3331.6,47.9101
2025-08-18 20:00:00,3331.55,3332.4,3331.35,3331.75,25.6674
2025-08-18 21:00:00,3331.76,3336.57,3331.76,3335.55,44.9309
2025-08-18 22:00:00,3335.4,3335.4,3331.87,3331.92,36.0535
2025-08-18 23:00:00,3331.82,3333.07,3330.47,3330.97,50.1115
2025-08-19 00:00:00,3330.96,3337.46,3326.51,3332.7,93.838
2025-08-19 01:00:00,3332.7,3334.14,3330.23,3331.72,35.6222
2025-08-19 02:00:00,3331.95,3336.04,3329.25,3336.04,25.3762
2025-08-19 03:00:00,3336.04,3337.98,3332.62,3335.35,101.1243
2025-08-19 04:00:00,3335.35,3335.35,3331.51,3334.29,57.5977
2025-08-19 05:00:00,3334.3,3337.96,3334.3,3335.3,46.3932
2025-08-19 06:00:00,3335.22,3336.02,3335.1,3335.1,41.6321
2025-08-19 07:00:00,3335.1,3337.75,3335.1,3336.16,52.0895
2025-08-19 08:00:00,3336.17,3337.03,3332.4,3335.08,103.5243
2025-08-19 09:00:00,3335.08,3337.58,3332.56,3333.77,50.2247
2025-08-19 10:00:00,3334.12,3339.95,3334.12,3336.84,40.6159
2025-08-19 11:00:00,3336.86,3337.85,3333.54,3334.81,30.8197
2025-08-19 12:00:00,3334.71,3336.11,3331.73,3331.73,70.6787
2025-08-19 13:00:00,3331.7,3342.06,3324.59,3331.35,155.0917
2025-08-19 14:00:00,3331.37,3333.02,3320.34,3321.86,140.7103
2025-08-19 15:00:00,3321.86,3323.39,3317.0,3319.32,130.88
2025-08-19 16:00:00,3319.33,3321.54,3317.0,3317.0,90.5519
2025-08-19 17:00:00,3317.0,3317.65,3315.05,3317.47,110.0449
2025-08-19 18:00:00,3317.46,3318.79,3316.23,3317.05,33.6897
2025-08-19 19:00:00,3317.04,3317.24,3308.01,3314.35,134.3601
2025-08-19 20:00:00,3314.35,3317.24,3313.67,3314.82,40.5016
2025-08-19 21:00:00,3314.84,3315.52,3314.7,3315.33,18.6967
2025-08-19 22:00:00,3315.33,3316.56,3314.65,3316.55,29.8867
2025-08-19 23:00:00,3316.55,3316.7,3307.58,3312.7,137.649
2025-08-20 00:00:00,3312.71,3314.29,3311.78,3312.4,48.0633
2025-08-20 01:00:00,3312.38,3316.2,3307.23,3312.75,123.0705
2025-08-20 02:00:00,3312.75,3315.41,3301.77,3308.67,1082.231
2025-08-20 03:00:00,3308.68,3310.19,3307.36,3307.44,55.9423
2025-08-20 04:00:00,3307.36,3313.51,3307.32,3312.38,66.7568
2025-08-20 05:00:00,3312.47,3315.38,3312.0,3315.38,57.6826
2025-08-20 06:00:00,3315.38,3318.32,3315.09,3316.58,46.0894
2025-08-20 07:00:00,3316.58,3319.11,3315.62,3318.06,66.5374
2025-08-20 08:00:00,3318.05,3320.69,3314.41,3319.6,127.685
2025-08-20 09:00:00,3319.65,3320.69,3317.89,3317.89,68.9242
2025-08-20 10:00:00,3317.9,3318.0,3317.08,3317.87,49.0052
2025-08-20 11:00:00,3317.88,3324.23,3317.88,3324.18,103.2104
2025-08-20 12:00:00,3324.18,3333.78,3324.02,3333.76,190.4351
2025-08-20 13:00:00,3333.75,3336.17,3330.47,3334.43,144.2812
2025-08-20 14:00:00,3334.19,3338.13,3330.84,3338.13,103.2299
2025-08-20 15:00:00,3338.13,3338.19,3331.0,3331.01,212.9267
2025-08-20 16:00:00,3331.01,3337.14,3331.0,3334.26,112.2252
2025-08-20 17:00:00,3334.27,3336.98,3334.27,3335.97,52.1966
2025-08-20 18:00:00,3335.97,3337.19,3334.0,3335.74,51.3834
2025-08-20 19:00:00,3335.74,3338.62,3334.0,3338.62,87.2278
2025-08-20 20:00:00,3338.63,3339.91,3337.79,3339.88,65.7634
2025-08-20 21:00:00,3339.88,3341.85,3339.79,3341.84,25.9033
2025-08-20 22:00:00,3341.85,3342.56,3340.8,3340.8,25.6437
2025-08-20 23:00:00,3340.82,3340.82,3339.87,3339.92,26.1177
2025-08-21 00:00:00,3339.92,3339.93,3336.56,3336.56,107.1448
2025-08-21 01:00:00,3336.57,3339.15,3335.59,3336.87,30.1983
2025-08-21 02:00:00,3336.87,3337.25,3335.31,3337.15,39.6704
2025-08-21 03:00:00,3337.14,3337.15,3334.32,3334.33,13.4282
2025-08-21 04:00:00,3334.32,3334.99,3333.0,3333.12,27.9325
2025-08-21 05:00:00,3333.13,3334.45,3332.0,3333.08,30.1127
2025-08-21 06:00:00,3333.08,3333.08,3330.0,3330.01,86.537
2025-08-21 07:00:00,3330.01,3334.78,3330.0,3334.36,38.9415
2025-08-21 08:00:00,3334.36,3335.58,3334.35,3335.29,27.8708
2025-08-21 09:00:00,3335.26,3336.28,3334.84,3336.07,69.2505
2025-08-21 10:00:00,3336.32,3336.32,3318.25,3323.96,220.691
2025-08-21 11:00:00,3324.09,3328.22,3321.76,3327.65,45.9766
2025-08-21 12:00:00,3327.66,3336.25,3327.65,3333.72,66.3402
2025-08-21 13:00:00,3333.73,3338.1,3329.4,3331.62,64.5185
2025-08-21 14:00:00,3331.62,3338.38,3331.62,3335.71,27.0875
2025-08-21 15:00:00,3335.71,3337.84,3331.0,3335.84,52.412
