entry_time,direction,entry_price,exit_time,exit_price,sl_price,tp_price,qty,pnl,exit_hit,anchor_high,anchor_low
2025-09-02 16:25:00+00:00,short,110490.6,2025-09-03 13:45:00+00:00,111872.114368,111872.114368,108818.79332400001,0.027151630998474077,-37.51036833902583,SL,113485.9,108666.66
2025-09-21 12:15:00+00:00,long,115745.34,2025-09-21 16:15:00+00:00,115400.17628300001,115400.17628300001,117734.94,0.025918970042336047,-8.94628804062406,SL,117900.0,114384.0
2025-09-29 16:55:00+00:00,short,113626.15,2025-09-29 19:50:00+00:00,114334.368404,114334.368404,108772.13809800001,0.02640237304528931,-18.698646499947397,SL,117900.0,108620.07
2025-10-10 23:35:00+00:00,long,114333.34,2025-11-04 17:00:00+00:00,101908.2,101908.2,126022.95051800001,0.02623906552541892,-326.0240626225036,SL,126199.63,108620.07
2025-11-10 08:30:00+00:00,short,106050.0,2025-11-11 01:15:00+00:00,106649.89859999999,106649.89859999999,99082.882104,0.028288543140028287,-16.970257425742176,SL,111250.01,98944.36
2025-11-24 04:15:00+00:00,short,86779.97,2025-11-24 17:30:00+00:00,87867.00919999999,87867.00919999999,80712.84000000001,0.03457018941122012,-37.579151041420666,SL,107500.0,80600.0
2025-12-01 04:10:00+00:00,short,86032.04,2025-12-02 17:15:00+00:00,91433.82644899999,91433.82644899999,80712.84000000001,0.034870729556104915,-188.36423438291104,SL,93092.0,80600.0
2025-12-06 00:35:00+00:00,long,89436.64,2025-12-07 13:20:00+00:00,88860.15381999999,88860.15381999999,92961.6712,0.03354329947994469,-19.337248581789538,SL,93092.0,83822.76
2025-12-10 04:15:00+00:00,long,92602.04,2025-12-10 09:55:00+00:00,92961.6712,91945.064899,92961.6712,0.03239669450046673,11.650862119236361,TP,93092.0,87719.28
2025-12-14 07:55:00+00:00,long,90245.6,2025-12-14 09:30:00+00:00,90011.776426,90011.776426,92961.6712,0.03324261792264664,-7.772907731789996,SL,93092.0,89260.63
2025-12-18 17:00:00+00:00,short,87599.99,2025-12-18 19:15:00+00:00,85265.845296,89443.21651099999,85265.845296,0.0342465792518926,79.9364715909216,TP,93092.0,85146.64
2025-12-20 07:05:00+00:00,short,88248.49,2025-12-21 08:40:00+00:00,88652.78576299999,88652.78576299999,85265.845296,0.03399491594700374,-13.744000480914314,SL,90365.85,85146.64
2026-01-01 14:00:00+00:00,short,87874.35,2026-01-01 15:40:00+00:00,88099.037838,88099.037838,86928.0291,0.03413965508706465,-7.67076529157819,SL,90365.85,86806.5
2026-01-08 15:05:00+00:00,long,90325.48,2026-01-09 08:50:00+00:00,89701.15623600001,89701.15623600001,94656.37528800001,0.03321321956993752,-20.735802256461394,SL,94789.08,86806.5
2026-01-11 04:30:00+00:00,long,90748.31,2026-01-11 20:05:00+00:00,90550.071524,90550.071524,94656.37528800001,0.03305846687392856,-6.553460091984037,SL,94789.08,89311.0
2026-01-17 13:40:00+00:00,long,95433.12,2026-01-17 22:35:00+00:00,95113.131071,95113.131071,97787.39571400001,0.03143562737967699,-10.059052737665892,SL,97924.49,89311.0
2026-01-28 02:35:00+00:00,short,89178.87,2026-01-28 10:00:00+00:00,89578.508164,89578.508164,87385.698942,0.033640255813961316,-13.443930069981947,SL,91224.99,87263.53
2026-02-08 16:40:00+00:00,short,70784.36,2026-02-08 19:55:00+00:00,71530.24933699999,71530.24933699999,60084.00000000001,0.04238224376119244,-31.612463699607623,SL,91224.99,60000.0
2026-02-11 14:55:00+00:00,short,66584.6,2026-02-13 15:25:00+00:00,68896.290906,68896.290906,60084.00000000001,0.045055463275291883,-104.15430471910872,SL,72271.41,60000.0
2026-02-15 12:15:00+00:00,short,70173.77,2026-02-23 01:15:00+00:00,65209.1652,70606.62882599999,65209.1652,0.04275101651229512,212.24190178181965,TP,72271.41,65118.0
2026-02-25 10:20:00+00:00,short,65389.17,2026-02-25 11:05:00+00:00,65209.1652,65751.74335799999,65209.1652,0.045879157053071634,8.258468489506527,TP,68698.7,65118.0
2026-02-27 08:05:00+00:00,long,68000.0,2026-02-27 09:45:00+00:00,67398.58663,67398.58663,68602.52182,0.04411764705882353,-26.532942794117417,SL,68698.7,62510.28
2026-03-07 10:10:00+00:00,long,68093.04,2026-03-07 14:10:00+00:00,67660.031118,67660.031118,73946.33,0.04405736621540175,-19.077230888795448,SL,74050.0,62510.28
2026-03-11 13:10:00+00:00,long,69860.64,2026-03-16 03:35:00+00:00,73946.33,68915.829881,73946.33,0.04294263550978061,175.45029647595567,TP,74050.0,65618.49
2026-03-19 17:25:00+00:00,long,69661.41,2026-03-21 23:55:00+00:00,68731.435985,68731.435985,75893.6,0.043065450440925614,-40.049749854331104,SL,76000.0,65618.49
2026-03-25 21:10:00+00:00,long,71164.66,2026-03-26 05:05:00+00:00,70582.758294,70582.758294,75893.6,0.04215575539881733,-24.53050598429069,SL,76000.0,67360.66
2026-04-01 12:35:00+00:00,short,68285.59,2026-04-01 15:20:00+00:00,68798.01253499999,68798.01253499999,65091.00000000001,0.04393313435528638,-22.512328076831025,SL,72026.09,65000.0
2026-04-03 23:30:00+00:00,short,66850.0,2026-04-04 06:50:00+00:00,67020.44416199999,67020.44416199999,65091.00000000001,0.04487658937920718,-7.6489526701564055,SL,69310.0,65000.0
2026-04-20 00:20:00+00:00,long,74248.0,2026-04-20 17:50:00+00:00,75931.5468,73723.58899999999,75931.5468,0.040405128757676975,68.0239252235749,TP,76038.0,73309.85
2026-04-20 18:50:00+00:00,long,76408.24,2026-04-21 17:15:00+00:00,75222.159072,75222.159072,78223.33380000001,0.039262781082249766,-46.56883582189605,SL,78333.0,73309.85
2026-05-03 03:50:00+00:00,long,78208.47,2026-05-03 04:25:00+00:00,78223.33380000001,78038.452125,78223.33380000001,0.038359016612906506,0.5701607511311672,TP,78333.0,74937.52
2026-05-09 01:50:00+00:00,long,80424.43,2026-05-12 16:45:00+00:00,80057.733135,80057.733135,82734.01000000001,0.037302098379808225,-13.678562533796912,SL,82850.0,74937.52
2026-05-12 18:40:00+00:00,long,80667.54,2026-05-13 13:45:00+00:00,79771.730769,79771.730769,82734.01000000001,0.03718968001255524,-33.31485865318288,SL,82850.0,79181.48
