entry_time,direction,entry_price,exit_time,exit_price,sl_price,tp_price,pnl,exit_hit,mode,poi_kind
2025-11-01 12:50:00+00:00,long,4003.98,2025-11-01 14:30:00+00:00,4009.8,4001.13,4009.8,4.3606611421636705,TP,aggressive,ob
2025-11-03 02:00:00+00:00,short,3997.63,2025-11-03 02:20:00+00:00,4002.71,4002.71,3990.0,-3.8122587633172107,SL,aggressive,ob
2025-11-04 07:55:00+00:00,short,3990.32,2025-11-04 14:05:00+00:00,3960.38,4009.5,3960.38,22.509472924477276,TP,aggressive,fvg
2025-11-06 14:15:00+00:00,long,4004.95,2025-11-06 14:15:00+00:00,4001.5,4001.5,4013.68,-2.5843019263659857,SL,aggressive,ob
2025-11-09 18:55:00+00:00,long,3993.42,2025-11-09 19:25:00+00:00,3996.45,3991.5,3996.45,2.276244422074121,TP,aggressive,ob
2025-11-09 20:00:00+00:00,long,3993.37,2025-11-09 20:10:00+00:00,3996.2,3991.55,3996.2,2.126023884588651,TP,aggressive,ob
2025-11-09 23:00:00+00:00,long,3996.56,2025-11-10 00:05:00+00:00,4008.02,3993.72,4008.02,8.602398062333634,TP,aggressive,ob
2025-11-13 11:25:00+00:00,long,4217.79,2025-11-13 12:20:00+00:00,4228.69,4212.59,4228.69,7.7528753209616665,TP,aggressive,fvg
2025-11-13 13:40:00+00:00,long,4215.23,2025-11-13 14:05:00+00:00,4212.51,4212.51,4228.69,-1.935837427613211,SL,aggressive,fvg
2025-11-18 08:10:00+00:00,short,4016.74,2025-11-18 08:10:00+00:00,4018.5,4018.5,4000.0,-1.3144988224283014,SL,aggressive,ob
2025-11-23 04:30:00+00:00,long,4057.51,2025-11-23 04:35:00+00:00,4061.03,4056.5,4061.03,2.602581386121031,TP,aggressive,ob
2025-11-24 01:15:00+00:00,long,4048.35,2025-11-24 01:20:00+00:00,4045.96,4045.96,4059.65,-1.7710919263402665,SL,aggressive,ob
2025-11-24 01:25:00+00:00,long,4049.0,2025-11-24 01:30:00+00:00,4044.24,4044.24,4059.65,-3.526796739935948,SL,aggressive,ob
2025-11-25 11:20:00+00:00,short,4130.59,2025-11-25 12:10:00+00:00,4134.18,4134.18,4124.45,-2.6073757017763652,SL,aggressive,ob
2025-11-25 12:15:00+00:00,short,4133.26,2025-11-25 12:30:00+00:00,4128.51,4135.76,4128.51,3.447641812999908,TP,aggressive,ob
2025-11-25 13:20:00+00:00,short,4135.56,2025-11-25 13:20:00+00:00,4137.04,4137.04,4128.51,-1.073615181498682,SL,aggressive,ob
2025-11-26 06:25:00+00:00,long,4155.51,2025-11-26 06:30:00+00:00,4151.88,4151.88,4161.95,-2.620616963982839,SL,aggressive,fvg
2025-11-26 12:50:00+00:00,long,4153.31,2025-11-26 13:10:00+00:00,4161.95,4148.44,4161.95,6.2408055261943485,TP,aggressive,ob
2025-11-30 11:55:00+00:00,long,4244.12,2025-11-30 12:40:00+00:00,4248.26,4241.82,4248.26,2.9264017040048307,TP,aggressive,ob
2025-12-01 04:15:00+00:00,long,4249.02,2025-12-01 04:45:00+00:00,4254.85,4245.85,4254.85,4.116243274919812,TP,aggressive,fvg
2025-12-08 05:35:00+00:00,long,4222.3,2025-12-08 08:00:00+00:00,4215.87,4215.87,4232.51,-4.56860005210451,SL,aggressive,ob
2025-12-08 08:05:00+00:00,long,4219.28,2025-12-08 10:30:00+00:00,4214.5,4214.5,4226.68,-3.3986841356817368,SL,aggressive,ob
2025-12-08 10:35:00+00:00,long,4217.19,2025-12-08 11:00:00+00:00,4212.94,4212.94,4224.35,-3.023340186237756,SL,aggressive,ob
2025-12-08 14:05:00+00:00,long,4212.99,2025-12-08 14:45:00+00:00,4209.5,4209.5,4220.85,-2.485170864397814,SL,aggressive,ob
2025-12-10 14:35:00+00:00,long,4202.82,2025-12-10 14:35:00+00:00,4200.53,4200.53,4207.62,-1.6346167573200594,SL,aggressive,ob
2025-12-10 14:45:00+00:00,long,4203.66,2025-12-10 15:15:00+00:00,4199.96,4199.96,4211.1,-2.6405560868384823,SL,aggressive,ob
2025-12-14 22:40:00+00:00,long,4321.65,2025-12-14 22:45:00+00:00,4319.29,4319.29,4325.5,-1.6382631633748725,SL,aggressive,ob
2025-12-15 13:15:00+00:00,long,4350.51,2025-12-15 13:55:00+00:00,4347.89,4347.89,4358.05,-1.8066847335139264,SL,aggressive,fvg
2025-12-16 01:10:00+00:00,long,4314.31,2025-12-16 01:25:00+00:00,4319.28,4311.43,4319.28,3.455940810928754,TP,aggressive,ob
2025-12-18 19:50:00+00:00,long,4341.58,2025-12-18 19:50:00+00:00,4338.64,4338.64,4346.86,-2.031518479447298,SL,aggressive,ob
2025-12-19 13:15:00+00:00,short,4341.65,2025-12-19 13:15:00+00:00,4344.8,4344.8,4336.03,-2.1765918487214857,SL,aggressive,ob
2025-12-19 13:25:00+00:00,short,4342.4,2025-12-19 14:35:00+00:00,4346.25,4346.25,4336.03,-2.6598194546796914,SL,aggressive,ob
2025-12-21 08:05:00+00:00,long,4354.06,2025-12-21 13:20:00+00:00,4362.13,4351.99,4362.13,5.560327602283644,TP,aggressive,ob
2025-12-21 23:05:00+00:00,long,4358.59,2025-12-21 23:45:00+00:00,4363.81,4355.49,4363.81,3.5929050449803177,TP,aggressive,fvg
