entry_time,direction,entry_price,exit_time,exit_price,sl_price,tp_price,pnl,exit_hit,signal_rsi
2025-10-08 13:45:00+00:00,long,4043.54,2025-10-08 13:57:00+00:00,4052.56,4042.82,4052.56,6.692155883211232,TP,33.52564584750438
2025-10-13 22:57:00+00:00,short,4125.21,2025-10-13 23:00:00+00:00,4121.546,4126.01,4121.546,2.6645916207900395,TP,65.10668182323563
2025-10-17 13:42:00+00:00,long,4309.45,2025-10-17 13:51:00+00:00,4299.78,4299.78,4333.7545,-6.731717504553996,SL,34.015894259884604
2025-10-24 22:45:00+00:00,short,4115.61,2025-10-24 22:48:00+00:00,4110.971,4116.72,4110.971,3.3815157412875303,TP,69.50065808550073
2025-10-27 20:42:00+00:00,long,3977.83,2025-10-27 20:45:00+00:00,3976.2,3976.2,3981.886,-1.2293134699070416,SL,34.52545823828636
2025-11-02 19:39:00+00:00,short,4001.01,2025-11-02 19:42:00+00:00,4001.71,4001.71,3999.6095,-0.5248674709634453,SL,65.10147085219694
2025-11-05 10:06:00+00:00,long,3957.61,2025-11-05 10:09:00+00:00,3956.73,3956.73,3964.3365,-0.6670692665523705,SL,33.18898740551492
2025-11-05 23:15:00+00:00,long,3967.67,2025-11-06 01:06:00+00:00,3965.0,3965.0,3975.2869999999994,-2.0188170891228903,SL,26.248752923838424
2025-11-19 11:21:00+00:00,short,4109.14,2025-11-19 11:36:00+00:00,4105.0695,4110.52,4105.0695,2.971789717556997,TP,65.80175509266647
2025-11-28 21:27:00+00:00,long,4222.68,2025-11-28 21:51:00+00:00,4220.0,4220.0,4228.233,-1.9040040921881063,SL,32.665431574362216
2025-11-29 08:18:00+00:00,short,4236.23,2025-11-29 09:24:00+00:00,4239.53,4239.53,4233.8445,-2.336983591542609,SL,66.01619456046035
2025-12-05 15:00:00+00:00,short,4246.3,2025-12-05 15:06:00+00:00,4240.5955,4247.91,4240.5955,4.030214539716806,TP,65.05604119457945
2025-12-10 19:15:00+00:00,short,4213.7,2025-12-10 19:18:00+00:00,4217.08,4217.08,4205.128500000001,-2.4064361487529555,SL,65.63897934330662
2025-12-13 17:15:00+00:00,short,4318.06,2025-12-13 17:30:00+00:00,4318.41,4318.41,4317.325,-0.24316475454217004,SL,68.8195157158356
2025-12-15 13:15:00+00:00,long,4350.51,2025-12-15 13:57:00+00:00,4348.39,4348.39,4358.35,-1.461897570629575,SL,33.40241490787528
2025-12-15 16:15:00+00:00,long,4320.14,2025-12-15 16:18:00+00:00,4318.77,4318.77,4332.871,-0.9513580578406423,SL,32.9547015198071
2025-12-15 22:48:00+00:00,long,4312.53,2025-12-15 22:51:00+00:00,4312.29,4312.29,4315.3099999999995,-0.16695536031038513,SL,34.148568856965284
2025-12-17 13:15:00+00:00,short,4337.45,2025-12-17 13:18:00+00:00,4340.28,4340.28,4333.2605,-1.9573712665275178,SL,66.14389127251287
2025-12-21 23:51:00+00:00,short,4365.76,2025-12-22 00:00:00+00:00,4367.78,4367.78,4361.5,-1.3880744704240684,SL,65.47275023937476
2025-12-22 23:06:00+00:00,short,4471.06,2025-12-22 23:09:00+00:00,4471.26,4471.26,4467.903499999999,-0.13419636506766947,SL,68.02099965465233
2025-12-25 15:57:00+00:00,short,4506.0,2025-12-25 16:09:00+00:00,4504.4185,4506.56,4504.4185,1.0529294274302483,TP,65.95912043424951
2025-12-29 23:12:00+00:00,short,4360.99,2025-12-29 23:18:00+00:00,4351.5725,4364.13,4351.5725,6.478460166154633,TP,67.43078640359337
2026-01-03 22:27:00+00:00,long,4357.12,2026-01-03 22:30:00+00:00,4356.8,4356.8,4359.437,-0.2203290246766504,SL,30.78357679493098
2026-01-04 11:12:00+00:00,long,4351.1,2026-01-04 11:30:00+00:00,4351.06,4351.06,4353.025,-0.027579232837648144,SL,25.54252123510176
2026-01-06 23:06:00+00:00,short,4515.77,2026-01-06 23:09:00+00:00,4514.0779999999995,4516.0,4514.0779999999995,1.1240607914049543,TP,67.93797413907498
2026-01-08 13:27:00+00:00,short,4444.69,2026-01-08 13:42:00+00:00,4446.4,4446.4,4437.6875,-1.1541862312107503,SL,66.60311837365147
2026-01-10 08:15:00+00:00,short,4515.9,2026-01-10 08:24:00+00:00,4516.05,4516.05,4513.6269999999995,-0.09964791071583452,SL,79.18635380734356
2026-01-11 11:27:00+00:00,long,4521.05,2026-01-11 12:54:00+00:00,4520.39,4520.39,4522.9815,-0.4379513608563416,SL,33.67946778356303
2026-01-12 18:24:00+00:00,long,4616.31,2026-01-12 18:27:00+00:00,4615.16,4615.16,4623.893999999999,-0.7473501562940177,SL,32.97889203713794
2026-01-15 22:54:00+00:00,short,4630.48,2026-01-15 23:00:00+00:00,4630.89,4630.89,4628.7919999999995,-0.26563120886005165,SL,68.52928277222574
2026-01-17 08:09:00+00:00,short,4612.16,2026-01-17 09:03:00+00:00,4611.419499999999,4612.29,4611.419499999999,0.4816615208497492,TP,72.14341395733645
2026-01-22 17:30:00+00:00,short,4905.6,2026-01-22 17:33:00+00:00,4909.81,4909.81,4896.489,-2.5746086105675365,SL,66.01088478419743
2026-01-23 18:42:00+00:00,long,4988.69,2026-01-23 18:45:00+00:00,4986.73,4986.73,4998.540999999999,-1.1786661428150695,SL,34.936026904994776
2026-01-25 22:45:00+00:00,long,5097.88,2026-01-25 23:00:00+00:00,5095.0,5095.0,5109.956999999999,-1.694822161369104,SL,34.340782080631016
2026-02-04 23:09:00+00:00,short,5011.8,2026-02-04 23:12:00+00:00,5012.2,5012.2,4993.903,-0.23943493355658815,SL,65.80858004325123
2026-02-05 13:03:00+00:00,long,4843.61,2026-02-05 13:06:00+00:00,4836.71,4836.71,4863.539999999999,-4.273671910000787,SL,34.88876708978917
2026-02-05 13:06:00+00:00,long,4834.09,2026-02-05 13:21:00+00:00,4861.288,4832.86,4861.288,16.878874824423672,TP,31.470045907073896
2026-02-09 15:42:00+00:00,short,5057.25,2026-02-09 15:45:00+00:00,5060.79,5060.79,5043.1655,-2.0999555094171516,SL,70.23766880316333
2026-02-10 14:51:00+00:00,long,5042.4,2026-02-10 15:36:00+00:00,5029.32,5029.32,5063.9805,-7.782008567348839,SL,34.04079796101365
2026-02-12 23:09:00+00:00,long,4916.25,2026-02-12 23:18:00+00:00,4933.700999999999,4901.1,4933.700999999999,10.648970251715706,TP,34.16283278318518
2026-02-13 13:42:00+00:00,short,4997.25,2026-02-13 14:03:00+00:00,5004.37,5004.37,4980.9974999999995,-4.274350892991079,SL,66.69863720028673
2026-02-15 15:45:00+00:00,short,5037.12,2026-02-15 16:00:00+00:00,5037.76,5037.76,5035.928,-0.38117019249114226,SL,65.4168896833028
2026-02-15 23:12:00+00:00,long,5019.09,2026-02-15 23:15:00+00:00,5033.5175,5017.26,5033.5175,8.623575189924736,TP,29.368495115000826
2026-02-17 23:12:00+00:00,long,4877.44,2026-02-17 23:48:00+00:00,4873.13,4873.13,4890.639499999999,-2.6509808424088197,SL,33.88852972074859
2026-02-19 14:12:00+00:00,long,4986.87,2026-02-19 14:15:00+00:00,4984.28,4984.28,4998.4155,-1.5580915484062021,SL,33.745360205273386
2026-02-19 15:00:00+00:00,short,5012.7,2026-02-19 15:27:00+00:00,5018.11,5018.11,4995.2964999999995,-3.23777604883587,SL,65.70059415171585
2026-02-22 22:09:00+00:00,short,5160.21,2026-02-22 22:12:00+00:00,5161.88,5161.88,5156.519,-0.970890719563781,SL,69.08248501323038
2026-02-23 13:27:00+00:00,long,5161.88,2026-02-23 14:00:00+00:00,5160.07,5160.07,5171.4220000000005,-1.0519423155906762,SL,33.97608177092013
2026-02-26 15:57:00+00:00,short,5198.8,2026-02-26 17:09:00+00:00,5201.63,5201.63,5177.617499999999,-1.6330691698083752,SL,65.13633970506973
2026-02-28 16:39:00+00:00,short,5432.71,2026-02-28 17:27:00+00:00,5410.625,5445.47,5410.625,12.195570902919558,TP,65.60004370402606
2026-03-06 13:39:00+00:00,short,5129.05,2026-03-06 13:54:00+00:00,5097.7705,5137.5,5097.7705,18.295493317476268,TP,69.60988634063315
2026-03-08 15:27:00+00:00,long,5172.8,2026-03-08 16:00:00+00:00,5175.505,5171.54,5175.505,1.5687828642127633,TP,31.527617793834438
2026-03-08 16:03:00+00:00,short,5176.87,2026-03-08 16:06:00+00:00,5174.457,5180.71,5174.457,1.3983352875383521,TP,68.36265297129029
2026-03-09 22:57:00+00:00,short,5148.79,2026-03-09 23:00:00+00:00,5149.51,5149.51,5138.8475,-0.4195160416332311,SL,67.72914985393288
2026-03-24 17:15:00+00:00,long,4404.2,2026-03-24 17:30:00+00:00,4398.81,4398.81,4423.8195,-3.6714953907629657,SL,33.53551419700672
2026-03-28 21:15:00+00:00,long,4502.0,2026-03-28 21:39:00+00:00,4504.057,4501.57,4504.057,1.3707241226120317,TP,33.63878975337131
2026-03-31 10:45:00+00:00,long,4541.55,2026-03-31 11:09:00+00:00,4554.601000000001,4536.28,4554.601000000001,8.621065495260682,TP,32.490638191627156
2026-04-03 12:45:00+00:00,long,4653.17,2026-04-03 12:48:00+00:00,4651.92,4651.92,4659.623,-0.8059022129000231,SL,28.45860889479941
2026-04-06 13:09:00+00:00,long,4650.61,2026-04-06 13:18:00+00:00,4649.8,4649.8,4658.593,-0.5225121005628235,SL,32.33755990802173
2026-04-06 22:15:00+00:00,short,4650.21,2026-04-06 22:54:00+00:00,4641.0955,4652.91,4641.0955,5.880057029682324,TP,70.64002874530556
2026-04-10 15:45:00+00:00,long,4748.4,2026-04-10 15:54:00+00:00,4745.95,4745.95,4759.1005,-1.547889815516691,SL,34.46985651183918
2026-04-11 16:54:00+00:00,short,4737.37,2026-04-11 16:57:00+00:00,4734.971500000001,4737.75,4734.971500000001,1.5188807291805353,TP,67.00189167268711
2026-04-14 22:09:00+00:00,short,4838.77,2026-04-14 22:51:00+00:00,4827.058,4839.82,4827.058,7.261349475176817,TP,68.62319626448385
2026-04-18 23:27:00+00:00,long,4779.72,2026-04-18 23:33:00+00:00,4778.06,4778.06,4783.8985,-1.0419020361024418,SL,32.51968512977756
2026-04-21 11:45:00+00:00,short,4780.37,2026-04-21 11:48:00+00:00,4781.75,4781.75,4774.621999999999,-0.8660417499064565,SL,65.28413459356408
2026-04-22 18:54:00+00:00,short,4729.68,2026-04-22 20:21:00+00:00,4723.295,4731.64,4723.295,4.049956868118065,TP,65.84423318585027
2026-04-25 09:42:00+00:00,short,4701.9,2026-04-25 11:24:00+00:00,4700.7955,4702.8,4700.7955,0.7047151151658659,TP,70.43766286447672
2026-04-27 16:00:00+00:00,long,4660.53,2026-04-27 16:18:00+00:00,4666.255999999999,4659.28,4666.255999999999,3.685846888658366,TP,33.97445991780533
2026-05-01 10:00:00+00:00,long,4559.59,2026-05-01 10:06:00+00:00,4564.8895,4557.01,4564.8895,3.4868266664327803,TP,32.87526686883646
2026-05-03 22:15:00+00:00,long,4616.88,2026-05-03 22:18:00+00:00,4613.91,4613.91,4630.0725,-1.929874720590694,SL,34.053452270046165
2026-05-05 13:12:00+00:00,short,4569.94,2026-05-05 13:15:00+00:00,4573.48,4573.48,4561.404500000001,-2.323881713983092,SL,67.22903047354814
2026-05-05 13:15:00+00:00,short,4571.22,2026-05-05 13:18:00+00:00,4573.45,4573.45,4562.0485,-1.463504272382141,SL,68.0650641113273
2026-05-16 10:15:00+00:00,long,4527.26,2026-05-16 11:06:00+00:00,4526.68,4526.68,4532.2735,-0.38433842986702366,SL,34.14414429264096
2026-05-16 11:15:00+00:00,long,4519.99,2026-05-16 11:51:00+00:00,4518.87,4518.87,4528.258,-0.7433644764700083,SL,34.42010092674856
2026-05-17 13:57:00+00:00,short,4540.7,2026-05-17 14:03:00+00:00,4538.445,4541.42,4538.445,1.4898583918779764,TP,68.62567804035282
2026-05-17 14:57:00+00:00,short,4539.09,2026-05-17 15:06:00+00:00,4540.56,4540.56,4537.59,-0.9715603788426235,SL,66.42825607278593
2026-05-21 22:06:00+00:00,short,4539.17,2026-05-21 22:09:00+00:00,4538.396500000001,4540.61,4538.396500000001,0.511216808358795,TP,65.04513121547495
2026-05-24 13:45:00+00:00,long,4530.15,2026-05-24 13:57:00+00:00,4529.12,4529.12,4531.6525,-0.6820966193170726,SL,34.610662428133054
2026-05-24 22:15:00+00:00,short,4550.69,2026-05-24 22:30:00+00:00,4552.0,4552.0,4528.553,-0.8636052994163964,SL,88.93102526924304
2026-05-29 15:00:00+00:00,short,4556.31,2026-05-29 15:03:00+00:00,4561.17,4561.17,4535.822,-3.19995786063701,SL,69.86312550018161
2026-06-03 13:27:00+00:00,long,4445.57,2026-06-03 13:39:00+00:00,4444.75,4444.75,4454.903,-0.5533598616148496,SL,33.95353372403018
2026-06-04 22:30:00+00:00,short,4472.1,2026-06-04 22:48:00+00:00,4467.711,4472.96,4467.711,2.94425437713834,TP,66.77610913362551
2026-06-04 22:57:00+00:00,long,4464.6,2026-06-04 23:00:00+00:00,4463.85,4463.85,4468.9805,-0.5039645208977288,SL,32.07562278126774
2026-06-07 18:09:00+00:00,short,4311.21,2026-06-07 18:18:00+00:00,4309.933,4311.48,4309.933,0.8886136374707173,TP,67.77275997533437
2026-06-10 22:15:00+00:00,long,4057.56,2026-06-10 22:18:00+00:00,4052.02,4052.02,4072.204,-4.096057729275696,SL,28.966449900825083
2026-06-14 13:00:00+00:00,long,4223.57,2026-06-14 13:15:00+00:00,4222.29,4222.29,4226.826999999999,-0.9091834632785147,SL,29.240252546778535
2026-06-16 13:24:00+00:00,long,4329.85,2026-06-16 13:57:00+00:00,4325.38,4325.38,4338.744000000001,-3.0971049805422273,SL,33.940030044564054
2026-06-18 22:03:00+00:00,long,4207.17,2026-06-18 22:06:00+00:00,4204.56,4204.56,4211.611999999999,-1.8611085361416384,SL,34.48272227507316
2026-06-18 22:06:00+00:00,long,4205.98,2026-06-18 22:18:00+00:00,4202.39,4202.39,4211.505,-2.560639850878442,SL,33.459876747533585
2026-06-20 13:30:00+00:00,long,4151.25,2026-06-20 13:45:00+00:00,4150.0,4150.0,4154.76,-0.9033423667570009,SL,29.411028663575294
2026-06-21 08:39:00+00:00,long,4159.81,2026-06-21 08:45:00+00:00,4158.71,4158.71,4161.4705,-0.7933054634709497,SL,30.134962367661757
2026-06-28 23:30:00+00:00,long,4053.29,2026-06-28 23:33:00+00:00,4052.19,4052.19,4059.3729999999996,-0.8141534407850727,SL,34.01464866917357
2026-07-01 19:27:00+00:00,long,4055.2,2026-07-01 19:33:00+00:00,4054.16,4054.16,4059.132,-0.7693825212073119,SL,34.73074724522587
2026-07-02 12:45:00+00:00,short,4129.47,2026-07-02 13:45:00+00:00,4135.23,4135.23,4080.9725,-4.184556371640411,SL,82.48917335714722
2026-07-04 11:12:00+00:00,long,4166.29,2026-07-04 11:51:00+00:00,4166.28,4166.28,4168.567,-0.0072006509390020465,SL,15.329596354671693
2026-07-04 13:15:00+00:00,long,4165.17,2026-07-04 13:18:00+00:00,4165.746,4165.16,4165.746,0.4148690209523418,TP,26.213372283750616
2026-07-11 15:12:00+00:00,long,4108.62,2026-07-11 15:36:00+00:00,4107.67,4107.67,4112.9095,-0.693663565868699,SL,24.606305977376053
2026-07-20 11:39:00+00:00,short,4027.62,2026-07-20 12:00:00+00:00,4020.1759999999995,4028.99,4020.1759999999995,5.544713751545887,TP,66.5306233885135
2026-07-22 22:12:00+00:00,long,4116.82,2026-07-22 22:39:00+00:00,4115.49,4115.49,4125.013,-0.9691946696721698,SL,18.793970827026016
2026-07-25 19:27:00+00:00,long,4054.39,2026-07-25 20:24:00+00:00,4053.85,4053.85,4055.714000000001,-0.3995668892237527,SL,31.615993218172534
2026-07-26 23:54:00+00:00,short,4088.0,2026-07-26 23:57:00+00:00,4089.38,4089.38,4082.4675,-1.012720156555853,SL,69.72301316642934
2026-07-30 19:30:00+00:00,short,4108.15,2026-07-30 20:00:00+00:00,4109.58,4109.58,4101.463000000001,-1.0442656670279502,SL,66.03271458866692
2026-08-02 14:51:00+00:00,short,4060.97,2026-08-02 15:09:00+00:00,4058.9705000000004,4061.9,4058.9705000000004,1.4771101485601543,TP,65.37559378486716
2026-08-02 17:36:00+00:00,short,4062.76,2026-08-02 17:42:00+00:00,4063.58,4063.58,4062.1605000000004,-0.605499709556835,SL,66.82811547692913
2026-08-04 12:39:00+00:00,short,4076.07,2026-08-04 12:42:00+00:00,4078.0,4078.0,4066.6705,-1.4204859092212618,SL,68.13988101130433
2026-08-04 12:42:00+00:00,short,4076.33,2026-08-04 12:57:00+00:00,4067.6229999999996,4078.88,4067.6229999999996,6.407969914114167,TP,68.96248981704366
2026-08-07 08:09:00+00:00,short,4291.09,2026-08-07 08:12:00+00:00,4292.01,4292.01,4285.329,-0.6431932213027968,SL,65.28045485380264
2026-08-07 08:12:00+00:00,short,4291.82,2026-08-07 08:15:00+00:00,4292.43,4292.43,4285.5735,-0.4263925327720515,SL,66.50973690159952
2026-08-07 12:45:00+00:00,short,4356.87,2026-08-07 14:12:00+00:00,4322.3815,4362.93,4322.3815,23.747667476880977,TP,73.08643517451529
2026-08-08 15:42:00+00:00,short,4345.02,2026-08-08 15:45:00+00:00,4345.38,4345.38,4343.233,-0.24856042089541994,SL,67.75151075657854
2026-08-08 15:48:00+00:00,short,4345.29,2026-08-08 16:00:00+00:00,4343.539999999999,4346.01,4343.539999999999,1.2082047458288694,TP,69.37471676681469
2026-08-09 13:21:00+00:00,short,4354.69,2026-08-09 14:09:00+00:00,4353.0019999999995,4356.43,4353.0019999999995,1.1628841547849114,TP,75.73306764006645
