entry_time,direction,entry_price,exit_time,exit_price,sl_price,tp_price,pnl,exit_hit,mode,poi_kind,step4
2026-06-30 06:25:00+00:00,short,3999.73,2026-06-30 06:25:00+00:00,4001.4900000000002,4001.4900000000002,3998.45,-1.3200891060148197,SL,aggressive,fvg,aggressive_sweep
2026-07-02 16:45:00+00:00,long,4110.73,2026-07-02 17:40:00+00:00,4105.19,4105.19,4125.56,-4.043077506914805,SL,aggressive,fvg,aggressive_sweep
2026-07-04 14:40:00+00:00,long,4165.65,2026-07-04 15:05:00+00:00,4166.86,4164.29,4166.86,0.8714126246804482,TP,aggressive,ob,aggressive_sweep
2026-07-08 00:30:00+00:00,short,4102.1,2026-07-08 00:30:00+00:00,4105.3,4105.3,4100.65,-2.340264742448856,SL,aggressive,fvg,aggressive_sweep
2026-07-08 03:05:00+00:00,short,4121.39,2026-07-08 03:05:00+00:00,4124.9800000000005,4124.9800000000005,4118.12,-2.6131960333771946,SL,aggressive,ob,aggressive_sweep
2026-07-14 17:25:00+00:00,long,4054.04,2026-07-14 17:30:00+00:00,4058.23,4049.6899999999996,4058.23,3.1006107487839696,TP,aggressive,fvg,aggressive_sweep
2026-07-14 23:25:00+00:00,long,4045.71,2026-07-14 23:25:00+00:00,4048.25,4043.06,4048.25,1.883476571479392,TP,aggressive,fvg,aggressive_sweep
2026-07-15 01:35:00+00:00,long,4045.84,2026-07-15 01:35:00+00:00,4043.48,4043.48,4052.35,-1.7499456231586967,SL,aggressive,fvg,aggressive_sweep
2026-07-20 12:10:00+00:00,long,4013.74,2026-07-20 12:10:00+00:00,4010.35,4010.35,4017.83,-2.533796409333843,SL,aggressive,fvg,aggressive_sweep
2026-07-22 07:15:00+00:00,long,4106.79,2026-07-22 07:40:00+00:00,4103.01,4103.01,4125.03,-2.7612807082902306,SL,aggressive,fvg,aggressive_sweep
2026-07-22 07:55:00+00:00,long,4103.95,2026-07-22 09:10:00+00:00,4113.08,4100.05,4113.08,6.674057919809044,TP,aggressive,fvg,aggressive_sweep
2026-07-23 02:00:00+00:00,long,4111.45,2026-07-23 02:00:00+00:00,4108.8,4108.8,4113.08,-1.9336243904216055,SL,aggressive,ob,aggressive_sweep
2026-07-23 02:15:00+00:00,long,4111.52,2026-07-23 02:15:00+00:00,4113.08,4107.66,4113.08,1.1382651671397612,TP,aggressive,ob,aggressive_sweep
2026-07-24 07:05:00+00:00,short,4036.06,2026-07-24 07:05:00+00:00,4037.4500000000003,4037.4500000000003,4021.3,-1.0331858297450935,SL,aggressive,fvg,aggressive_sweep
2026-07-31 17:30:00+00:00,short,4050.46,2026-07-31 19:45:00+00:00,4054.02,4054.02,4041.87,-2.63673755573437,SL,aggressive,fvg,aggressive_sweep
2026-08-01 19:25:00+00:00,short,4046.95,2026-08-01 19:45:00+00:00,4048.65,4048.65,4046.13,-1.260208305020032,SL,aggressive,ob,aggressive_sweep
2026-08-02 12:20:00+00:00,long,4059.76,2026-08-02 14:10:00+00:00,4059.3399999999997,4059.3399999999997,4060.57,-0.31036317417817366,SL,aggressive,fvg,aggressive_sweep
2026-08-04 04:55:00+00:00,short,4060.71,2026-08-04 05:00:00+00:00,4059.73,4061.8500000000004,4059.73,0.7240113182177635,TP,aggressive,ob,aggressive_sweep
2026-08-04 05:35:00+00:00,short,4059.07,2026-08-04 05:50:00+00:00,4056.78,4063.8900000000003,4056.78,1.692505918843452,TP,aggressive,ob,aggressive_sweep
2026-08-07 12:30:00+00:00,long,4302.92,2026-08-07 12:30:00+00:00,4311.42,4288.58,4311.42,5.926208249281883,TP,aggressive,fvg,aggressive_sweep
