entry_time,direction,entry_price,exit_time,exit_price,sl_price,tp_price,pnl,exit_hit,mode,poi_kind,step4
2025-09-12 20:30:00+00:00,long,3642.685,2025-09-12 20:35:00+00:00,3641.2949999999996,3641.2949999999996,3643.848,-1.1447599778737338,SL,aggressive,ob,aggressive_sweep
2025-09-12 20:45:00+00:00,long,3641.845,2025-09-12 20:50:00+00:00,3642.745,3640.475,3642.745,0.741382458616518,TP,aggressive,ob,aggressive_sweep
2025-09-16 02:50:00+00:00,long,3678.505,2025-09-16 03:10:00+00:00,3680.265,3674.1549999999997,3680.265,1.4353657260216555,TP,aggressive,fvg,aggressive_sweep
2025-09-16 13:05:00+00:00,long,3686.545,2025-09-16 13:15:00+00:00,3685.0249999999996,3685.0249999999996,3689.169,-1.2369305135299609,SL,aggressive,ob,aggressive_sweep
2025-09-16 13:20:00+00:00,long,3686.695,2025-09-16 13:20:00+00:00,3689.169,3684.665,3689.169,2.013185251288516,TP,aggressive,ob,aggressive_sweep
2025-09-23 13:55:00+00:00,long,3778.398,2025-09-23 14:05:00+00:00,3773.4249999999997,3773.4249999999997,3787.648,-3.9484988082253993,SL,aggressive,fvg,aggressive_sweep
2025-09-23 14:10:00+00:00,long,3777.085,2025-09-23 14:15:00+00:00,3772.975,3772.975,3787.648,-3.2644221668298123,SL,aggressive,fvg,aggressive_sweep
2025-10-07 01:15:00+00:00,long,3961.448,2025-10-07 02:25:00+00:00,3964.845,3955.285,3964.845,2.5725441808146425,TP,aggressive,ob,aggressive_sweep
2025-10-10 12:55:00+00:00,long,3987.535,2025-10-10 13:00:00+00:00,3980.995,3980.995,3990.845,-4.920332987672809,SL,aggressive,fvg,aggressive_sweep
2025-10-14 06:15:00+00:00,long,4110.898,2025-10-14 06:15:00+00:00,4115.215,4105.285,4115.215,3.1504065535072923,TP,aggressive,ob,aggressive_sweep
2025-10-22 03:30:00+00:00,short,4116.925,2025-10-22 03:30:00+00:00,4121.3550000000005,4121.3550000000005,4113.225,-3.2281375055413624,SL,aggressive,fvg,aggressive_sweep
2025-11-03 02:25:00+00:00,short,3998.225,2025-11-03 03:00:00+00:00,4006.5550000000003,4006.5550000000003,3994.265,-6.250273558892045,SL,aggressive,fvg,aggressive_sweep
2025-11-03 14:55:00+00:00,short,4023.995,2025-11-03 15:00:00+00:00,4026.125,4026.125,4019.375,-1.5879741401269951,SL,aggressive,ob,aggressive_sweep
