entry_time,direction,exit_time,pnl,exit_hit
2025-08-28 12:35:00+00:00,long,2025-08-28 12:35:00+00:00,-6.11477598720513,init_sl
2026-03-02 08:20:00+00:00,long,2026-03-02 08:25:00+00:00,-3.091754324932033,partial_tp|breakeven
2026-06-08 12:20:00+00:00,long,2026-06-08 12:40:00+00:00,8.313730256104686,partial_tp|runner_resistance
2026-06-26 15:10:00+00:00,long,2026-06-26 15:15:00+00:00,-2.7992173124678636,partial_tp|breakeven
2026-07-07 13:10:00+00:00,long,2026-07-07 13:10:00+00:00,-7.0479733369575825,init_sl
