entry_time,direction,entry_price,exit_time,exit_price,sl_price,tp_price,pnl,exit_hit
2025-09-05 18:40:00+00:00,short,1.35028,2025-09-08 12:50:00+00:00,1.3543500000000002,1.3543500000000002,1.33905,-9.042568948663034,SL
2025-09-08 17:55:00+00:00,short,1.35274,2025-09-08 18:00:00+00:00,1.352915,1.352915,1.33331,-0.38810118722009307,SL
2025-09-18 21:55:00+00:00,long,1.35544,2025-09-19 06:15:00+00:00,1.3517549999999998,1.3517549999999998,1.35945,-8.156023136398868,SL
2025-10-01 14:10:00+00:00,short,1.34977,2025-10-09 15:00:00+00:00,1.33235,1.3625450000000001,1.33235,38.71770746127116,TP
2025-10-16 06:30:00+00:00,short,1.3409,2025-10-17 14:00:00+00:00,1.34007,1.3495650000000001,1.34007,1.8569617421132516,TP
2025-10-20 04:55:00+00:00,short,1.34354,2025-10-28 13:45:00+00:00,1.32484,1.3457575,1.32484,41.75536269854252,TP
2025-10-28 20:55:00+00:00,short,1.32692,2025-10-29 05:05:00+00:00,1.32484,1.3415650000000001,1.32484,4.702619600277519,TP
2025-11-07 21:35:00+00:00,short,1.31557,2025-12-04 08:25:00+00:00,1.3356,1.3356,1.30098,-45.67601875992914,SL
2025-12-16 07:00:00+00:00,long,1.33728,2025-12-16 13:00:00+00:00,1.3438,1.332475,1.3438,14.626704953338303,TP
2025-12-29 00:00:00+00:00,long,1.35009,2026-01-05 17:15:00+00:00,1.3534,1.334875,1.3534,7.355065217874196,TP
2026-01-06 14:05:00+00:00,long,1.35335,2026-01-06 14:10:00+00:00,1.3534,1.34347,1.3534,0.11083607344711302,TP
2026-01-16 12:10:00+00:00,short,1.34032,2026-01-16 12:30:00+00:00,1.34016,1.3471125,1.34016,0.35812343320984086,TP
2026-01-21 15:55:00+00:00,short,1.34271,2026-01-22 15:05:00+00:00,1.34559,1.34559,1.33407,-6.434747637241087,SL
2026-02-05 11:15:00+00:00,long,1.36007,2026-02-19 11:30:00+00:00,1.3472775000000001,1.3472775000000001,1.3869,-28.21729763909158,SL
2026-03-08 21:00:00+00:00,short,1.33344,2026-03-13 10:45:00+00:00,1.32528,1.3494375,1.32528,18.358531317494478,TP
2026-03-13 11:35:00+00:00,short,1.32552,2026-03-13 11:40:00+00:00,1.32528,1.3425525,1.32528,0.5431830526887969,TP
2026-04-02 17:45:00+00:00,short,1.32231,2026-04-07 23:20:00+00:00,1.3402049999999999,1.3402049999999999,1.31589,-40.59940558567909,SL
2026-04-23 00:30:00+00:00,long,1.3507,2026-04-30 18:40:00+00:00,1.3599,1.34352,1.3599,20.433849115273777,TP
2026-05-03 21:00:00+00:00,long,1.35975,2026-05-03 21:10:00+00:00,1.3599,1.34853,1.3599,0.3309431880862537,TP
2026-05-06 04:25:00+00:00,long,1.35785,2026-05-13 10:10:00+00:00,1.349995,1.349995,1.36576,-17.35464152888746,SL
2026-05-25 02:55:00+00:00,short,1.34764,2026-06-17 19:10:00+00:00,1.3302,1.35687,1.3302,38.82342465346807,TP
2026-06-18 05:20:00+00:00,short,1.33102,2026-06-18 05:35:00+00:00,1.33058,1.3421975000000002,1.33058,0.9917206353022403,TP
2026-06-23 21:00:00+00:00,short,1.31897,2026-06-24 10:15:00+00:00,1.31627,1.3386200000000001,1.31627,6.141155598686683,TP
2026-07-12 21:00:00+00:00,short,1.3387,2026-07-14 12:30:00+00:00,1.3426,1.3426,1.33219,-8.739822215582315,SL
2026-07-20 17:05:00+00:00,long,1.34249,2026-07-21 13:20:00+00:00,1.33809,1.33809,1.35579,-9.83247547467756,SL
2026-08-05 15:45:00+00:00,short,1.34567,2026-08-05 15:55:00+00:00,1.3459750000000001,1.3459750000000001,1.33219,-0.6799586822925868,SL
