entry_time,direction,entry_price,exit_time,exit_price,sl_price,tp_price,pnl,exit_hit
2021-09-07 18:00:00+00:00,long,1797.195,2021-09-08 13:45:00+00:00,1790.71575,1790.71575,1823.079,-10.815604316726676,SL
2021-09-09 11:05:00+00:00,long,1796.547,2021-09-09 12:35:00+00:00,1793.423,1793.423,1833.908,-5.216673986263689,SL
2021-09-22 18:55:00+00:00,short,1766.938,2021-09-23 20:20:00+00:00,1741.978,1791.913,1741.978,42.378396978275475,TP
2021-09-27 04:40:00+00:00,short,1758.188,2021-09-28 06:35:00+00:00,1741.978,1775.8855,1741.978,27.659158178761377,TP
2021-10-04 06:50:00+00:00,short,1757.105,2021-10-08 12:30:00+00:00,1770.778,1770.778,1721.548,-23.3446492952897,SL
2021-10-08 19:15:00+00:00,short,1757.248,2021-10-11 01:15:00+00:00,1758.24325,1758.24325,1721.548,-1.6991056470115915,SL
2021-10-11 03:20:00+00:00,short,1758.278,2021-10-12 11:25:00+00:00,1764.29875,1764.29875,1745.77,-10.272692941616583,SL
2021-10-13 01:00:00+00:00,short,1759.685,2021-10-13 10:50:00+00:00,1772.3635,1772.3635,1745.77,-21.614948129920958,SL
2021-10-19 00:15:00+00:00,long,1765.884,2021-10-22 12:40:00+00:00,1800.458,1759.442,1800.458,58.73658745421569,TP
2021-10-24 22:35:00+00:00,long,1793.958,2021-10-25 04:55:00+00:00,1800.458,1770.2525,1800.458,10.869819694775462,TP
2021-10-27 06:30:00+00:00,long,1790.188,2021-10-29 13:45:00+00:00,1773.575,1773.575,1813.748,-27.840092772379307,SL
2021-11-04 16:50:00+00:00,short,1790.854,2021-11-05 13:25:00+00:00,1803.2730000000001,1803.2730000000001,1771.848,-20.80404097709824,SL
2021-11-22 23:00:00+00:00,long,1808.024,2021-11-23 13:05:00+00:00,1788.2625,1788.2625,1877.118,-32.78966429649138,SL
2021-12-01 00:45:00+00:00,long,1777.105,2021-12-02 08:10:00+00:00,1772.835,1772.835,1815.408,-7.208352911054747,SL
2021-12-12 23:10:00+00:00,long,1783.699,2021-12-14 14:00:00+00:00,1767.2325,1767.2325,1792.998,-27.69497544148423,SL
2021-12-22 03:25:00+00:00,long,1790.355,2021-12-28 06:40:00+00:00,1814.148,1772.52,1814.148,39.86862940589977,TP
2021-12-29 02:45:00+00:00,long,1806.248,2021-12-29 13:00:00+00:00,1792.1655,1792.1655,1814.148,-23.389645275731763,SL
2022-01-05 13:25:00+00:00,long,1821.008,2022-01-06 08:25:00+00:00,1796.5345,1796.5345,1831.624,-40.31860376231196,SL
2022-01-25 03:25:00+00:00,long,1841.664,2022-01-25 14:45:00+00:00,1847.804,1816.1945,1847.804,10.001824437031022,TP
2022-02-04 13:30:00+00:00,short,1801.0,2022-02-09 13:00:00+00:00,1830.8925,1830.8925,1780.158,-49.79317046085496,SL
2022-03-01 05:50:00+00:00,long,1907.378,2022-03-06 23:00:00+00:00,1974.398,1902.053,1974.398,105.41172227004817,TP
2022-03-11 08:35:00+00:00,long,1993.158,2022-03-15 05:55:00+00:00,1926.0430000000001,1926.0430000000001,2070.358,-101.01808286146877,SL
2022-03-25 08:15:00+00:00,long,1959.743,2022-03-25 10:45:00+00:00,1950.4705000000001,1950.4705000000001,2070.358,-14.194463253599796,SL
2022-03-29 06:45:00+00:00,long,1924.798,2022-03-29 06:50:00+00:00,1924.40175,1924.40175,1966.083,-0.6175972751426525,SL
2022-04-01 06:25:00+00:00,short,1935.648,2022-04-08 14:10:00+00:00,1947.06175,1947.06175,1889.998,-17.6898124039084,SL
2022-04-21 05:50:00+00:00,long,1953.368,2022-04-22 10:20:00+00:00,1935.8455,1935.8455,1998.268,-26.911211814670924,SL
2022-05-06 12:45:00+00:00,short,1879.328,2022-05-10 14:45:00+00:00,1850.308,1902.4555,1850.308,46.32506938650408,TP
2022-05-19 00:00:00+00:00,short,1815.018,2022-07-01 11:35:00+00:00,1786.638,1886.538,1786.638,46.90862569958002,TP
2022-07-11 05:40:00+00:00,short,1740.728,2022-07-11 19:40:00+00:00,1732.128,1818.8654999999999,1732.128,14.821385075669724,TP
2022-07-19 00:15:00+00:00,short,1705.438,2022-07-20 19:50:00+00:00,1697.438,1733.3225000000002,1697.438,14.072631195036113,TP
2022-07-26 03:10:00+00:00,short,1724.868,2022-07-27 18:35:00+00:00,1729.15,1729.15,1680.748,-7.447526419413229,SL
2022-08-15 12:20:00+00:00,long,1782.538,2022-08-17 11:15:00+00:00,1767.5905,1767.5905,1807.768,-25.156546452305626,SL
2022-09-08 12:15:00+00:00,short,1721.581,2022-09-15 04:55:00+00:00,1688.668,1746.193,1688.668,57.35367664954483,TP
2022-09-21 00:40:00+00:00,short,1663.788,2022-09-21 18:05:00+00:00,1654.048,1714.78825,1654.048,17.562333662702237,TP
2022-09-28 22:00:00+00:00,short,1658.708,2022-09-29 00:35:00+00:00,1654.048,1679.473,1654.048,8.428246562987725,TP
2022-10-03 02:55:00+00:00,short,1663.378,2022-10-03 12:30:00+00:00,1669.6385,1669.6385,1614.71,-11.291179755894499,SL
2022-10-10 17:10:00+00:00,long,1669.568,2022-10-13 13:30:00+00:00,1643.3912500000001,1643.3912500000001,1729.435,-47.03626926246764,SL
2022-10-26 12:25:00+00:00,short,1665.618,2022-11-03 11:40:00+00:00,1617.067,1701.3429999999998,1617.067,87.44682154011292,TP
2022-11-03 16:35:00+00:00,short,1624.857,2022-11-04 12:55:00+00:00,1660.2752500000001,1660.2752500000001,1617.067,-65.39329307132905,SL
2022-11-28 04:20:00+00:00,long,1751.008,2022-11-28 16:05:00+00:00,1742.6945,1742.6945,1786.367,-14.243510023940456,SL
2022-12-08 05:50:00+00:00,long,1783.708,2022-12-13 13:30:00+00:00,1809.758,1748.54225,1809.758,43.813225034590786,TP
