entry_time,direction,entry_price,exit_time,exit_price,sl_price,tp_price,pnl,exit_hit
2025-08-23 04:15:00+00:00,short,3356.5,2025-08-23 09:45:00+00:00,3360.4425,3360.4425,3301.77,-3.5237598689111658,SL
2025-09-13 05:40:00+00:00,long,3634.74,2025-09-14 14:50:00+00:00,3681.7,3611.515,3681.7,38.75930603014249,TP
2025-09-14 14:50:00+00:00,long,3652.14,2025-09-15 15:50:00+00:00,3681.7,3630.9925000000003,3681.7,24.281654043930363,TP
2025-09-19 05:05:00+00:00,long,3667.99,2025-09-22 06:30:00+00:00,3712.69,3638.7400000000002,3712.69,36.55953260505095,TP
2025-09-26 01:00:00+00:00,long,3757.75,2025-09-29 02:20:00+00:00,3800.0,3678.56,3800.0,33.730290732486196,TP
2025-10-04 00:05:00+00:00,long,3887.78,2025-10-04 16:20:00+00:00,3904.58,3704.705,3904.58,12.96369650546049,TP
2025-10-11 15:00:00+00:00,long,4001.02,2025-10-13 07:45:00+00:00,4079.48,3748.43,4079.48,58.82999835042067,TP
2025-10-19 22:00:00+00:00,long,4247.68,2025-10-28 07:30:00+00:00,3926.06,3926.06,4790.0,-227.1498794636133,SL
2025-11-02 17:55:00+00:00,short,3997.32,2025-11-03 02:20:00+00:00,4005.0,4005.0,3900.0,-5.763861787397434,SL
2025-11-19 15:45:00+00:00,short,4096.69,2025-11-21 07:00:00+00:00,4022.35,4183.8775000000005,4022.35,54.43907154312362,TP
2025-11-22 04:10:00+00:00,short,4057.55,2025-11-24 18:35:00+00:00,4103.3875,4103.3875,4022.35,-33.89052507054723,SL
2025-12-05 04:00:00+00:00,long,4215.0,2025-12-08 15:05:00+00:00,4197.7175,4197.7175,4283.0,-12.300711743772425,SL
2025-12-08 20:15:00+00:00,long,4198.52,2025-12-09 05:50:00+00:00,4192.0875,4192.0875,4260.48,-4.596262492497928,SL
2025-12-15 04:20:00+00:00,long,4342.21,2025-12-18 16:10:00+00:00,4363.55,4217.855,4363.55,14.743644365426924,TP
2025-12-19 05:30:00+00:00,long,4335.31,2025-12-19 16:00:00+00:00,4363.55,4306.175,4363.55,19.54185513838672,TP
