symbol,timeframe,trades,wins,wr,pf,tp_hits,sl_hits,net,net_pct,final_capital,max_dd_pct
XAUUSD,1m,2054,657,31.98636806231743,1.0310441548092126,657,1396,54.122073118149274,0.5412207311814927,10054.12207311815,-1.6758832530085601
XAUUSD,5m,462,172,37.22943722943723,1.1106263794901319,171,290,90.12513501502508,0.9012513501502508,10090.125135015025,-0.950022833003295
PAXGUSDT,1m,2058,482,23.420796890184644,0.2655121665153593,535,1522,-2506.259198629331,-25.06259198629331,7493.740801370669,-25.06259198629331
PAXGUSDT,5m,486,151,31.069958847736622,0.5309918013927085,154,331,-594.9457753482784,-5.949457753482784,9405.054224651722,-6.06576515386616
