entry_time,direction,entry_price,exit_time,exit_price,sl_price,tp_price,pnl,exit_hit,signal_rsi
2025-12-03 14:12:00+00:00,long,92206.1,2025-12-03 14:39:00+00:00,92896.926,91814.76,92896.926,22.476582351926854,TP,33.39265894967096
2025-12-04 13:15:00+00:00,long,92549.49,2025-12-04 13:30:00+00:00,92895.4815,92516.26,92895.4815,11.215345433021485,TP,33.99362802453011
2025-12-11 15:00:00+00:00,long,89545.23,2025-12-11 15:06:00+00:00,90066.9325,89325.0,90066.9325,17.478401697108808,TP,33.66431198580304
2025-12-13 08:27:00+00:00,short,90486.17,2025-12-13 08:30:00+00:00,90502.14,90502.14,90376.89600000001,-0.5294731780558675,SL,68.19180022712405
2025-12-13 08:30:00+00:00,short,90510.3,2025-12-13 08:42:00+00:00,90383.3135,90519.0,90383.3135,4.209018200138517,TP,70.64391363523185
2025-12-21 21:48:00+00:00,long,88177.18,2025-12-21 21:51:00+00:00,88161.54,88161.54,88281.677,-0.5321104621399579,SL,33.73684680033058
2025-12-28 18:48:00+00:00,long,87632.34,2025-12-28 18:51:00+00:00,87606.27,87606.27,87710.814,-0.8924787355898212,SL,33.51817635335824
2025-12-29 20:39:00+00:00,long,87284.85,2025-12-29 20:42:00+00:00,87255.03,87255.03,87403.935,-1.0249201321881283,SL,34.838533807444776
2025-12-29 20:45:00+00:00,long,87236.1,2025-12-29 20:48:00+00:00,87212.6,87212.6,87388.6805,-0.8081516711544876,SL,31.569269464777307
2025-12-31 14:45:00+00:00,long,88649.25,2025-12-31 14:48:00+00:00,88556.61,88556.61,88928.182,-3.1350519039924,SL,33.110287628224114
2026-01-01 22:15:00+00:00,short,88516.19,2026-01-01 22:24:00+00:00,88546.15,88546.15,88401.39800000002,-1.015407463877236,SL,66.94718727056193
2026-01-15 17:45:00+00:00,short,96953.41,2026-01-15 17:54:00+00:00,96704.2335,97163.0,96704.2335,7.710192967942068,TP,66.51399560760692
2026-01-18 23:15:00+00:00,long,95073.02,2026-01-18 23:21:00+00:00,95026.08,95026.08,95385.53050000001,-1.48117730981941,SL,27.37889682361211
2026-01-30 18:57:00+00:00,short,83919.4,2026-01-30 19:00:00+00:00,83979.34,83979.34,82844.4425,-2.1427703248594123,SL,68.66262053732922
2026-01-30 19:00:00+00:00,short,83931.13,2026-01-30 19:03:00+00:00,84160.0,84160.0,82893.83750000001,-8.180635718832644,SL,68.80883597035424
2026-02-01 21:09:00+00:00,long,76710.05,2026-02-01 21:18:00+00:00,76561.0,76561.0,77164.37950000001,-5.829092798140644,SL,34.5866121383481
2026-02-02 14:42:00+00:00,short,78579.65,2026-02-02 14:54:00+00:00,78072.3025,78885.0,78072.3025,19.369423253984547,TP,67.35047099050594
2026-02-15 23:12:00+00:00,long,68497.67,2026-02-16 00:06:00+00:00,68881.9565,68360.0,68881.9565,16.830638180831638,TP,33.75328986495154
2026-02-17 10:21:00+00:00,long,67921.27,2026-02-17 10:33:00+00:00,67800.0,67800.0,68072.36649999999,-5.3563486077338105,SL,33.69932753716121
2026-02-20 09:12:00+00:00,short,68104.74,2026-02-20 09:27:00+00:00,68202.78,68202.78,67902.19450000001,-4.318642138564522,SL,68.78058959266104
2026-02-20 13:15:00+00:00,long,67143.24,2026-02-20 13:21:00+00:00,67122.52,67122.52,67382.66,-0.925781955115712,SL,33.1783894695961
2026-02-24 21:12:00+00:00,long,64227.84,2026-02-24 21:15:00+00:00,64181.43,64181.43,64420.6145,-2.167751554465924,SL,34.87361807719907
2026-03-01 14:00:00+00:00,short,66934.8,2026-03-01 14:03:00+00:00,67134.34,67134.34,66442.265,-8.943329927033183,SL,67.25412743746148
2026-03-08 20:39:00+00:00,short,67465.75,2026-03-08 20:51:00+00:00,67250.512,67609.08,67250.512,9.570989724415615,TP,66.31685446176745
2026-03-08 22:15:00+00:00,long,66077.99,2026-03-08 22:18:00+00:00,65684.77,65684.77,66761.29250000001,-17.852540611480514,SL,27.874661843562777
2026-03-10 13:45:00+00:00,long,69916.54,2026-03-10 14:00:00+00:00,69723.25,69723.25,70522.023,-8.293745657322013,SL,30.065501811470085
2026-03-13 08:45:00+00:00,short,71934.0,2026-03-13 09:15:00+00:00,71636.754,72073.91,71636.754,12.396613562432195,TP,67.24750342016092
2026-03-15 19:00:00+00:00,long,71390.53,2026-03-15 19:09:00+00:00,71365.4,71365.4,71662.3055,-1.056022416418732,SL,30.736634702750493
2026-03-15 22:33:00+00:00,short,72205.63,2026-03-15 22:39:00+00:00,72258.04,72258.04,72013.31049999999,-2.1775310318595213,SL,66.16314435555583
2026-03-25 22:45:00+00:00,short,71374.34,2026-03-26 02:12:00+00:00,71103.731,71529.87,71103.731,11.374213758053527,TP,66.12801855066176
2026-03-28 15:27:00+00:00,short,67127.3,2026-03-28 16:48:00+00:00,66868.6865,67288.94,66868.6865,11.557749231683983,TP,67.15452805808653
2026-03-31 15:00:00+00:00,long,66587.46,2026-03-31 15:12:00+00:00,67260.1245,66540.39,67260.1245,30.305908950423948,TP,31.524428743029333
2026-04-02 12:00:00+00:00,long,66220.28,2026-04-02 12:03:00+00:00,66189.35,66189.35,66370.261,-1.4012323717142097,SL,33.370302234372474
2026-04-07 20:00:00+00:00,short,69011.29,2026-04-07 20:03:00+00:00,69072.96,69072.96,68633.4665,-2.6808656960337713,SL,70.62605256850951
2026-04-08 18:27:00+00:00,long,71399.63,2026-04-08 18:42:00+00:00,71304.09,71304.09,71727.07149999999,-4.014306516714784,SL,33.92203944087912
2026-04-09 14:57:00+00:00,short,71148.07,2026-04-09 15:12:00+00:00,71250.39,71250.39,70801.37250000001,-4.314382667020725,SL,66.39246955488113
2026-04-09 17:06:00+00:00,short,72400.79,2026-04-09 17:09:00+00:00,72503.95,72503.95,72070.96650000001,-4.274538993290135,SL,66.21026900075371
2026-04-10 14:06:00+00:00,short,72436.92,2026-04-10 14:12:00+00:00,72552.38,72552.38,72203.50950000001,-4.7818156818376485,SL,65.1542604698692
2026-04-10 20:00:00+00:00,short,73236.11,2026-04-10 20:03:00+00:00,73264.76,73264.76,73070.6925,-1.1736013832518213,SL,67.60639904801207
2026-04-11 18:30:00+00:00,short,73196.52,2026-04-11 18:33:00+00:00,73230.86,73230.86,73123.5105,-1.4074439604504356,SL,65.11014589123832
2026-04-12 22:09:00+00:00,long,70888.52,2026-04-12 22:12:00+00:00,70804.75,70804.75,71216.352,-3.5451438399336337,SL,34.60717831596425
2026-04-17 18:15:00+00:00,long,77143.8,2026-04-17 18:21:00+00:00,77095.17,77095.17,77400.177,-1.8911435526900924,SL,32.98135818892348
2026-04-18 10:15:00+00:00,long,76291.59,2026-04-18 10:45:00+00:00,76208.57,76208.57,76519.43549999999,-3.2645800146512687,SL,30.278599115336874
2026-04-21 15:00:00+00:00,long,75675.04,2026-04-21 15:03:00+00:00,75625.28,75625.28,76098.8315,-1.972645141647554,SL,34.51219357402093
2026-04-27 15:12:00+00:00,long,77508.87,2026-04-27 15:15:00+00:00,77438.61,77438.61,77887.0435,-2.7194306922547615,SL,31.984024644109297
2026-04-28 11:15:00+00:00,long,76460.96,2026-04-28 11:18:00+00:00,76440.86,76440.86,76558.049,-0.788637757098753,SL,34.78941276341918
2026-04-28 13:15:00+00:00,long,76135.78,2026-04-28 13:30:00+00:00,76084.51,76084.51,76278.7175,-2.0202065310161954,SL,32.82758058665712
2026-05-03 17:03:00+00:00,long,78583.28,2026-05-03 17:09:00+00:00,78671.85800000001,78558.65,78671.85800000001,3.3815590288420876,TP,33.630704118840185
2026-05-06 09:45:00+00:00,short,82014.78,2026-05-06 09:48:00+00:00,81848.8965,82049.85,81848.8965,6.067814849957396,TP,65.005142577812
2026-05-14 08:06:00+00:00,long,79667.64,2026-05-14 08:09:00+00:00,79811.51999999999,79644.44,79811.51999999999,5.418009118884032,TP,34.96673299662589
2026-05-14 23:15:00+00:00,long,81252.46,2026-05-14 23:21:00+00:00,81239.99,81239.99,81430.2755,-0.4604168292258904,SL,31.460088922844534
2026-05-24 22:12:00+00:00,short,76970.59,2026-05-24 23:15:00+00:00,77000.0,77000.0,76475.2105,-1.1462819760120129,SL,68.77494220923982
2026-05-26 13:57:00+00:00,short,77304.45,2026-05-26 14:12:00+00:00,77328.49,77328.49,77007.731,-0.9329346499460827,SL,65.11553729477029
2026-06-04 13:42:00+00:00,short,64063.48,2026-06-04 14:00:00+00:00,64244.0,64244.0,63632.82749999999,-8.453490194413266,SL,66.19380700073114
2026-06-09 13:30:00+00:00,long,62342.29,2026-06-09 13:33:00+00:00,62291.16,62291.16,62544.7655,-2.460448597573046,SL,32.96534029115678
2026-06-17 11:00:00+00:00,long,64798.0,2026-06-17 11:03:00+00:00,64768.0,64768.0,64890.947499999995,-1.3889317571529984,SL,34.95549934809209
2026-06-24 16:45:00+00:00,long,60262.0,2026-06-24 16:48:00+00:00,60170.0,60170.0,60420.778000000006,-4.580000663768212,SL,34.67235877726799
2026-07-07 21:24:00+00:00,long,63510.0,2026-07-07 21:27:00+00:00,63494.68,63494.68,63681.917,-0.7236655644780212,SL,34.425497262549015
2026-08-04 12:42:00+00:00,short,63998.0,2026-08-04 13:00:00+00:00,63877.7025,64021.66,63877.7025,5.639121535047997,TP,70.2818892848715
2026-08-04 20:45:00+00:00,short,64392.0,2026-08-04 21:12:00+00:00,64205.549,64420.0,64205.549,8.686684681326916,TP,65.41947892751219
2026-08-06 12:15:00+00:00,long,64478.06,2026-08-06 12:18:00+00:00,64472.0,64472.0,64592.262,-0.28195637399749646,SL,30.447902891292898
2026-08-07 19:27:00+00:00,short,64938.83,2026-08-07 19:30:00+00:00,64950.0,64950.0,64797.5,-0.5160240798917191,SL,68.44031699497606
2026-08-07 19:30:00+00:00,short,64940.7,2026-08-07 19:33:00+00:00,64984.86,64984.86,64804.065500000004,-2.040014967501282,SL,68.6132636972765
2026-08-07 19:39:00+00:00,short,64968.0,2026-08-07 20:00:00+00:00,65039.42,65039.42,64832.770000000004,-3.2979312892500117,SL,67.4170607646044
2026-08-08 09:33:00+00:00,short,65026.79,2026-08-08 09:48:00+00:00,65005.902500000004,65050.0,65005.902500000004,0.9636412930730744,TP,72.28647489135739
2026-08-08 14:18:00+00:00,short,65048.77,2026-08-08 14:21:00+00:00,65064.95,65064.95,65019.20450000001,-0.7462093441582505,SL,66.9467701513455
2026-08-08 14:39:00+00:00,short,65164.55,2026-08-08 15:42:00+00:00,65062.26950000001,65192.54,65062.26950000001,4.708718160410537,TP,78.35273041107892
2026-08-08 17:36:00+00:00,short,65136.0,2026-08-08 18:18:00+00:00,65089.327999999994,65150.0,65089.327999999994,2.149594694178608,TP,69.98333109839615
2026-08-09 08:15:00+00:00,short,64922.67,2026-08-09 08:18:00+00:00,64926.69,64926.69,64855.4825,-0.1857594581370764,SL,78.13489776137715
2026-08-09 13:36:00+00:00,short,65130.01,2026-08-09 13:39:00+00:00,65133.47,65133.47,65006.8795,-0.1593735361010597,SL,84.47347298351039
