entry_time,exit_time,direction,entry_price,exit_price,stop,take_profit,pnl,pnl_pct,return_R,exit_reason,pattern
2025-10-08 11:45:00+00:00,2025-10-09 16:30:00+00:00,long,4053.7158449999997,4009.16751345,4011.1731,4132.7238,-134.38658655489436,-0.012329589955022396,-1.2329589955022398,stop,hl_bos_adx
2025-10-13 08:45:00+00:00,2025-10-14 01:30:00+00:00,long,4086.052005,4163.6073549,4043.1699000000003,4165.6902,173.46343520451893,0.01611345277361325,1.611345277361325,take_profit,hl_bos_adx
2025-10-15 10:00:00+00:00,2025-10-16 16:00:00+00:00,long,4216.28709,4296.314368200001,4172.0382,4298.463600000001,176.25853007563776,0.01611345277361344,1.611345277361344,take_profit,hl_bos_adx
2025-10-17 08:45:00+00:00,2025-10-17 11:30:00+00:00,long,4412.205,4344.719660589286,4346.893107142857,4536.213785714286,-129.749964759487,-0.011673565216991698,-1.1673565216991697,stop,hl_bos_adx
2025-11-10 11:45:00+00:00,2025-11-12 15:30:00+00:00,long,4084.3911749999997,4161.9150015,4041.5265,4163.996999999999,177.0079436464249,0.016113452773613153,1.611345277361315,take_profit,hl_bos_adx
2025-11-13 08:00:00+00:00,2025-11-13 14:30:00+00:00,long,4222.45017,4176.0475317,4178.1366,4304.746800000001,-137.62425497916647,-0.012329589955022495,-1.2329589955022493,stop,hl_bos_adx
2025-11-26 13:00:00+00:00,2025-11-29 01:15:00+00:00,long,4161.829874999999,4240.8235275,4118.1525,4242.945,177.64255085381666,0.016113452773613257,1.6113452773613257,take_profit,hl_bos_adx
2025-11-29 08:15:00+00:00,2025-12-02 09:30:00+00:00,long,4238.03796,4191.4640196,4193.5608,4320.6384,-138.1176641579987,-0.012329589955022407,-1.2329589955022406,stop,hl_bos_adx
2025-12-11 09:30:00+00:00,2025-12-12 08:30:00+00:00,long,4226.402145,4306.6214121,4182.0471,4308.7758,178.27943324897203,0.01611345277361325,1.6113452773613248,take_profit,hl_bos_adx
2025-12-12 14:45:00+00:00,2025-12-12 15:15:00+00:00,long,4361.459639999999,4313.529356399999,4315.687199999999,4446.4656,-138.6128423027589,-0.012329589955022428,-1.2329589955022426,stop,hl_bos_adx
2025-12-13 09:45:00+00:00,2025-12-18 09:45:00+00:00,long,4319.188515,4332.472680000001,4273.8597,4403.370599999999,11.313685672515778,0.0010189132980575385,0.10189132980575384,time_exit,hl_bos_adx
2025-12-22 08:15:00+00:00,2025-12-23 08:15:00+00:00,long,4432.004895,4516.126607100001,4385.4920999999995,4518.385800000001,179.1009015286551,0.01611345277361338,1.611345277361338,take_profit,hl_bos_adx
2025-12-23 08:15:00+00:00,2025-12-23 14:30:00+00:00,long,4512.955349999999,4463.3602035,4465.593,4600.914,-139.25153657630912,-0.012329589955022261,-1.232958995502226,stop,hl_bos_adx
2025-12-26 08:00:00+00:00,2025-12-29 07:00:00+00:00,long,4534.266,4484.43666,4486.68,4622.639999999999,-137.53462222971743,-0.012329589955022348,-1.2329589955022349,stop,hl_bos_adx
2026-01-03 11:00:00+00:00,2026-01-05 15:00:00+00:00,long,4369.973895,4452.9182271,4324.1121,4455.145799999999,177.52685474883555,0.016113452773613163,1.6113452773613164,take_profit,hl_bos_adx
2026-01-10 12:00:00+00:00,2026-01-12 13:00:00+00:00,long,4521.69972,4607.5238856000005,4474.245599999999,4609.8288,180.3874253388815,0.01611345277361339,1.611345277361339,take_profit,hl_bos_adx
2026-01-12 13:00:00+00:00,2026-01-15 05:45:00+00:00,long,4614.155925,4563.44863425,4565.7315,4704.087000000001,-140.2518130455354,-0.01232958995502241,-1.232958995502241,stop,hl_bos_adx
2026-01-19 08:00:00+00:00,2026-01-20 16:45:00+00:00,long,4683.50058,4772.3958084000005,4634.3484,4774.7832,181.03414863210963,0.01611345277361332,1.6113452773613322,take_profit,hl_bos_adx
2026-01-21 09:15:00+00:00,2026-01-21 15:15:00+00:00,long,4904.070809999999,4850.1774981,4852.6038,4999.6524,-140.75464252072555,-0.012329589955022372,-1.232958995502237,stop,hl_bos_adx
2026-01-22 13:15:00+00:00,2026-01-22 19:00:00+00:00,long,4846.04181,4938.0221538000005,4795.1838,4940.4924,181.68319055158025,0.01611345277361335,1.6113452773613353,take_profit,hl_bos_adx
2026-01-24 09:00:00+00:00,2026-01-26 06:45:00+00:00,long,5030.724104999999,5126.209812900001,4977.9279,5128.774200000001,184.61073406229536,0.016113452773613597,1.6113452773613597,take_profit,hl_bos_adx
2026-01-27 09:15:00+00:00,2026-01-27 21:45:00+00:00,long,5109.23334,5206.209193199999,5055.613200000001,5208.8135999999995,187.5854504071048,0.016113452773613125,1.6113452773613124,take_profit,hl_bos_adx
2026-01-28 10:00:00+00:00,2026-01-28 20:30:00+00:00,long,5305.201274999999,5405.8966995,5249.5245,5408.601,190.6080997032588,0.01611345277361331,1.611345277361331,take_profit,hl_bos_adx
2026-01-29 12:00:00+00:00,2026-01-29 15:00:00+00:00,long,5574.5859,5498.201738178572,5500.952214285714,5713.4955714285725,-142.76203423086855,-0.011877301619663314,-1.1877301619663314,stop,hl_bos_adx
2026-02-08 08:15:00+00:00,2026-02-11 11:15:00+00:00,long,5015.656574999999,5110.856293500001,4963.018499999999,5113.4130000000005,191.37906501965415,0.016113452773613545,1.6113452773613544,take_profit,hl_bos_adx
2026-02-21 08:45:00+00:00,2026-02-23 16:15:00+00:00,long,5126.772105,5224.080852900001,5072.9679,5226.694200000001,194.4628425457056,0.01611345277361346,1.6113452773613457,take_profit,hl_bos_adx
2026-02-28 12:00:00+00:00,2026-02-28 12:45:00+00:00,long,5488.322789999999,5428.0088379,5430.7242,5595.2916000000005,-151.19549594871233,-0.01232958995502238,-1.232958995502238,stop,hl_bos_adx
2026-03-01 12:00:00+00:00,2026-03-02 14:15:00+00:00,long,5393.27529,5334.0058629,5336.6741999999995,5498.391600000001,-149.33131748061984,-0.012329589955022494,-1.2329589955022493,stop,hl_bos_adx
2026-03-25 13:00:00+00:00,2026-03-25 19:00:00+00:00,long,4559.508615,4509.40187115,4511.6577,4648.374599999999,-147.49012356863915,-0.012329589955022379,-1.2329589955022378,stop,hl_bos_adx
2026-03-29 16:00:00+00:00,2026-03-29 23:30:00+00:00,long,4516.93734,4467.2984334,4469.5332,4604.973600000001,-145.6716308226239,-0.01232958995502252,-1.232958995502252,stop,hl_bos_adx
2026-03-31 16:30:00+00:00,2026-04-01 11:30:00+00:00,long,4641.249465,4734.789706571429,4589.815857142858,4737.158285714286,190.94962695719795,0.01636365907552604,1.636365907552604,take_profit,hl_bos_adx
2026-04-01 12:30:00+00:00,2026-04-02 01:15:00+00:00,long,4740.5691,4688.472591000001,4690.818,4832.963999999999,-146.2298899489457,-0.012329589955022301,-1.23295899550223,stop,hl_bos_adx
2026-04-09 10:30:00+00:00,2026-04-12 22:00:00+00:00,long,4731.86475,4679.8638975,4682.205,4824.09,-144.42693536670794,-0.012329589955022367,-1.2329589955022366,stop,hl_bos_adx
2026-05-02 09:15:00+00:00,2026-05-04 10:00:00+00:00,long,4604.891294999999,4554.285817950001,4556.5641000000005,4694.641799999999,-142.64621047517406,-0.012329589955022207,-1.2329589955022207,stop,hl_bos_adx
2026-05-07 11:45:00+00:00,2026-05-07 17:15:00+00:00,long,4735.616625,4683.57454125,4685.9175,4827.915000000001,-140.88744119137974,-0.012329589955022414,-1.2329589955022413,stop,hl_bos_adx
2026-05-25 09:30:00+00:00,2026-05-26 09:30:00+00:00,long,4561.03938,4510.9158138,4513.1724,4649.9352,-139.1503568116783,-0.01232958995502247,-1.2329589955022469,stop,hl_bos_adx
2026-05-31 10:00:00+00:00,2026-06-01 08:15:00+00:00,long,4536.32703,4486.4750403,4488.7194,4624.741200000001,-137.43468997009674,-0.012329589955022603,-1.2329589955022604,stop,hl_bos_adx
