entry_time,exit_time,direction,entry_price,exit_price,stop,take_profit,pnl,pnl_pct,return_R,exit_reason,pattern
2026-06-09 14:25:00+00:00,2026-06-09 14:40:00+00:00,long,4312.45515,4293.066343025001,4295.21395,4348.015125,-61.66930697151241,-0.006166930697151241,-0.6166930697151242,stop,rejection_wick
2026-06-17 18:35:00+00:00,2026-06-17 18:55:00+00:00,long,4299.838844999999,4274.8632991,4277.0018,4349.410499999998,-73.66829277077657,-0.0074125419093221765,-0.7412541909322177,stop,engulfing
2026-06-22 16:10:00+00:00,2026-06-23 01:40:00+00:00,long,4175.04648,4153.6301459999995,4155.708,4216.090000000001,-66.7665054406039,-0.006768250420699612,-0.6768250420699612,stop,engulfing
2026-07-01 00:55:00+00:00,2026-07-01 01:15:00+00:00,long,3996.63732,3973.6785953571434,3975.6664285714287,4042.073928571428,-72.03244139754831,-0.007351827593478724,-0.7351827593478724,stop,engulfing
2026-07-13 00:05:00+00:00,2026-07-13 00:30:00+00:00,long,4087.332645,4067.7351863928575,4069.7700714285716,4124.089821428571,-62.73563733816928,-0.006450392568087289,-0.6450392568087289,stop,engulfing
2026-07-20 12:15:00+00:00,2026-07-20 14:10:00+00:00,long,4013.4757349999995,3995.4311400725,3997.429855,4046.5703624999996,-59.59183955948892,-0.006166930697151301,-0.61669306971513,stop,rejection_wick
2026-07-27 14:30:00+00:00,2026-07-28 01:20:00+00:00,long,4064.861415,4046.5857899525004,4048.610095,4098.3797625,-59.224340814809835,-0.006166930697151306,-0.6166930697151306,stop,rejection_wick
2026-07-29 02:30:00+00:00,2026-07-29 17:10:00+00:00,short,4026.6356750000004,4046.680686321428,4044.658357142857,3988.629107142858,-63.316276552665826,-0.006633928036862038,-0.6633928036862037,stop,pin_bar
2026-07-29 18:30:00+00:00,2026-07-29 18:45:00+00:00,short,4052.162905,4088.058650678571,4086.0156428571427,3974.6258928571433,-97.88095153953522,-0.010323910921971475,-1.0323910921971473,stop,engulfing
2026-07-29 19:15:00+00:00,2026-07-29 19:55:00+00:00,short,4088.7546,4057.0330027500004,4105.1178,4055.0055000000007,51.39799615601318,0.005477711762131027,0.5477711762131027,take_profit,pin_bar
2026-07-31 08:05:00+00:00,2026-07-31 12:30:00+00:00,long,4062.0700199999997,4043.8069450700004,4045.8298600000003,4095.565349999999,-58.181984155468925,-0.006166930697151242,-0.6166930697151242,stop,rejection_wick
2026-08-03 01:00:00+00:00,2026-08-03 12:40:00+00:00,long,4058.34816,4040.1018185600005,4042.1228800000004,4091.8127999999997,-57.82317989135993,-0.0061669306971512995,-0.6166930697151299,stop,rejection_wick
2026-08-04 09:40:00+00:00,2026-08-04 13:50:00+00:00,long,4049.48373,4085.5410290178575,4031.4100714285714,4087.5848214285716,61.040921650778095,0.006550504290061116,0.6550504290061115,take_profit,engulfing
