entry_time,exit_time,direction,entry_price,exit_price,stop,take_profit,pnl,pnl_pct,return_R,exit_reason,pattern
2026-06-07 07:00:00+00:00,2026-06-08 05:30:00+00:00,long,4314.045945,4288.185384725,4290.330550000001,4365.788624999999,-75.89082833583086,-0.007589082833583086,-0.7589082833583086,stop,donchian_retest
2026-06-08 07:50:00+00:00,2026-06-08 11:15:00+00:00,short,4288.404725,4315.160251875,4313.00375,4234.4156250000015,-77.73569304642918,-0.007833014702053475,-0.7833014702053476,stop,donchian_retest
2026-06-09 14:15:00+00:00,2026-06-09 16:35:00+00:00,short,4300.68858,4234.382472455358,4331.069464285714,4232.266339285715,125.65277197343114,0.012761324994049545,1.2761324994049545,take_profit,donchian_retest
2026-06-10 14:55:00+00:00,2026-06-11 19:10:00+00:00,short,4124.866535,4188.317219196429,4186.224107142857,3978.6947321428584,-116.63290284390783,-0.011696008405211877,-1.1696008405211877,stop,donchian_retest
2026-06-13 13:10:00+00:00,2026-06-14 21:45:00+00:00,long,4220.279085,4268.7616764375,4197.0791500000005,4270.8971249999995,88.72507174993454,0.009002692091454191,0.9002692091454192,take_profit,donchian_retest
2026-06-15 12:55:00+00:00,2026-06-15 17:35:00+00:00,long,4344.49116,4313.795059196429,4315.953035714286,4408.237410714284,-85.574452092351,-0.00860553429498257,-0.8605534294982569,stop,donchian_retest
2026-06-17 17:30:00+00:00,2026-06-17 18:00:00+00:00,long,4371.474644999999,4342.606182142857,4344.778571428571,4430.568571428572,-80.51829872903694,-0.0081673621373758,-0.8167362137375799,stop,donchian_retest
2026-06-17 18:05:00+00:00,2026-06-22 18:05:00+00:00,short,4289.044405,4182.39015,4377.105714285714,4076.4007142857126,109.01883543649845,0.011149370960003048,1.1149370960003047,time_exit,donchian_retest
2026-06-23 07:00:00+00:00,2026-06-24 12:25:00+00:00,short,4113.92201,4037.591090223213,4148.142678571428,4035.5733035714275,155.66366720486306,0.01574420618215262,1.5744206182152618,take_profit,donchian_retest
2026-06-25 15:20:00+00:00,2026-06-26 02:35:00+00:00,long,4038.248115,3996.9617693750006,3998.9612500000003,4129.401875,-116.5247591799503,-0.011602921960109817,-1.1602921960109818,stop,donchian_retest
2026-06-29 09:45:00+00:00,2026-06-30 00:55:00+00:00,short,4035.4412700000003,3988.985245875001,4057.6472999999996,3986.991750000001,89.80557716186017,0.00904734210855409,0.9047342108554088,take_profit,donchian_retest
2026-06-30 08:00:00+00:00,2026-07-01 02:05:00+00:00,long,4035.3466649999996,3970.8776750892857,3972.864107142857,4184.494732142857,-116.17817401022965,-0.011599271338492138,-1.1599271338492136,stop,donchian_retest
2026-07-01 11:15:00+00:00,2026-07-01 13:45:00+00:00,long,4023.5007449999994,4091.947913258928,3992.4880357142856,4093.994910714285,141.02370439533772,0.014245090843306486,1.4245090843306485,take_profit,donchian_retest
2026-07-02 12:30:00+00:00,2026-07-07 12:30:00+00:00,long,4126.962449999999,4157.4302450000005,4056.142857142857,4296.7928571428565,31.451730042759817,0.0031323820725360444,0.3132382072536044,time_exit,donchian_retest
2026-07-08 08:15:00+00:00,2026-07-09 13:30:00+00:00,short,4084.6466550000005,4124.166588482143,4122.105535714286,3998.1511607142857,-111.80911299490383,-0.011100668728307327,-1.1100668728307328,stop,donchian_retest
2026-07-10 07:40:00+00:00,2026-07-13 06:00:00+00:00,short,4096.11092,4048.9564665000007,4118.650799999999,4046.933000000001,90.11584422044649,0.009047342108554129,0.9047342108554128,take_profit,donchian_retest
2026-07-13 13:55:00+00:00,2026-07-14 12:30:00+00:00,short,4038.089945,4068.9002191071427,4066.866785714286,3973.2180357142856,-92.01986806323357,-0.009155665564969767,-0.9155665564969767,stop,donchian_retest
2026-07-14 12:30:00+00:00,2026-07-15 08:10:00+00:00,long,4092.12504,4014.582954375,4016.59125,4273.801875,-112.92161737009457,-0.011339136248740445,-1.1339136248740445,stop,donchian_retest
2026-07-15 12:35:00+00:00,2026-07-15 16:15:00+00:00,long,4061.78988,4026.733304732143,4028.7476785714284,4137.29080357143,-99.35324939773852,-0.010091079238682682,-1.009107923868268,stop,donchian_retest
2026-07-16 12:20:00+00:00,2026-07-21 03:25:00+00:00,short,4014.73163,4042.289777678571,4040.269642857143,3957.9158928571414,-82.13755921727713,-0.008427564716682467,-0.8427564716682466,stop,donchian_retest
2026-07-21 07:00:00+00:00,2026-07-22 14:00:00+00:00,long,4073.7358499999996,4151.807879017858,4038.826071428571,4153.884821428572,157.41258098128745,0.01628828266427693,1.6288282664276927,take_profit,donchian_retest
2026-07-23 12:20:00+00:00,2026-07-26 22:00:00+00:00,short,4066.315825,4090.736095874999,4088.6917499999995,4017.495625000001,-74.75133453896669,-0.007610932841420477,-0.7610932841420477,stop,donchian_retest
2026-07-28 09:35:00+00:00,2026-07-29 18:00:00+00:00,short,4026.915535,4051.0991873249995,4049.0746499999996,3978.5683750000007,-74.18240715198507,-0.007610932841420582,-0.7610932841420581,stop,donchian_retest
2026-07-29 18:30:00+00:00,2026-07-29 19:00:00+00:00,long,4056.217095,4102.8149413125,4033.91905,4104.867375,87.07979536595954,0.009002692091454321,0.9002692091454322,take_profit,donchian_retest
2026-07-31 12:25:00+00:00,2026-08-02 17:55:00+00:00,short,4045.406285,4069.700983574999,4067.6671499999993,3996.837125000001,-74.2805683075105,-0.007610932841420493,-0.7610932841420494,stop,donchian_retest
2026-08-03 13:10:00+00:00,2026-08-04 00:00:00+00:00,short,4036.54072,4060.782176399999,4058.7527999999993,3988.0780000000013,-73.71522389069966,-0.007610932841420511,-0.761093284142051,stop,donchian_retest
2026-08-04 11:45:00+00:00,2026-08-05 04:05:00+00:00,long,4073.81589,4129.685106651787,4047.791607142857,4131.7509821428575,106.8389461927874,0.011115482656821333,1.1115482656821332,take_profit,donchian_retest
2026-08-05 14:05:00+00:00,2026-08-06 00:55:00+00:00,long,4222.45017,4287.860175982144,4192.473928571429,4290.0051785714295,124.41451370309449,0.01280174038249307,1.280174038249307,take_profit,donchian_retest
