entry_time,exit_time,direction,leg,pnl,exit_hit
2025-08-28 12:35:00+00:00,2025-08-28 12:35:00+00:00,long,full,-6.11477598720513,init_sl
2026-03-02 08:20:00+00:00,2026-03-02 08:20:00+00:00,long,partial,-1.0837344253877064,partial_tp
2026-03-02 08:20:00+00:00,2026-03-02 08:25:00+00:00,long,remainder,-2.008019899544327,breakeven
2026-06-08 12:20:00+00:00,2026-06-08 12:20:00+00:00,long,partial,-0.8549178714667893,partial_tp
2026-06-08 12:20:00+00:00,2026-06-08 12:40:00+00:00,long,remainder,9.168648127571474,runner_resistance
2026-06-26 15:10:00+00:00,2026-06-26 15:10:00+00:00,long,partial,-0.7871466319940041,partial_tp
2026-06-26 15:10:00+00:00,2026-06-26 15:15:00+00:00,long,remainder,-2.0120706804738595,breakeven
2026-07-07 13:10:00+00:00,2026-07-07 13:10:00+00:00,long,full,-7.0479733369575825,init_sl
