,equity
2025-12-06 09:53:00+00:00,9369.174924521245
2025-12-10 18:39:00+00:00,9368.404825024469
2025-12-10 18:41:00+00:00,9368.448591089646
2025-12-12 09:07:00+00:00,9362.27233998994
2025-12-13 21:54:00+00:00,9358.34202158897
2025-12-14 10:15:00+00:00,9352.529920691033
2025-12-14 10:17:00+00:00,9346.710619958738
2025-12-14 10:19:00+00:00,9340.905742870287
2025-12-14 10:21:00+00:00,9335.093674896088
2025-12-14 10:23:00+00:00,9329.296012638712
2025-12-14 21:30:00+00:00,9324.507034014223
2025-12-15 12:55:00+00:00,9322.567308784633
2025-12-20 09:25:00+00:00,9322.475754543573
2025-12-20 09:27:00+00:00,9322.384201201641
2025-12-20 09:29:00+00:00,9322.271243979963
2025-12-20 09:35:00+00:00,9322.158288126964
2025-12-20 09:40:00+00:00,9322.045333642625
2025-12-20 09:42:00+00:00,9321.953784527734
2025-12-20 15:23:00+00:00,9324.495652177673
2025-12-20 15:25:00+00:00,9327.059634753372
2025-12-20 16:55:00+00:00,9329.495757562494
2025-12-20 17:01:00+00:00,9331.953949475295
2025-12-20 17:04:00+00:00,9334.412789087355
2025-12-20 17:06:00+00:00,9336.872276569331
2025-12-20 17:10:00+00:00,9339.33241209193
2025-12-20 17:12:00+00:00,9341.793195825901
2025-12-20 17:14:00+00:00,9344.25462794204
2025-12-20 17:16:00+00:00,9346.716708611184
2025-12-20 17:18:00+00:00,9349.17943800422
2025-12-20 17:20:00+00:00,9351.642816292075
2025-12-20 17:22:00+00:00,9354.106843645726
2025-12-20 17:24:00+00:00,9356.571520236193
2025-12-20 17:26:00+00:00,9359.036846234541
2025-12-20 17:28:00+00:00,9361.502821811879
2025-12-20 17:30:00+00:00,9363.969447139361
2025-12-20 17:32:00+00:00,9366.4152103753
2025-12-22 21:55:00+00:00,9364.164773466762
2025-12-24 12:25:00+00:00,9361.659053179159
2025-12-24 12:30:00+00:00,9359.340741650138
2025-12-24 12:58:00+00:00,9355.866672446557
2025-12-24 16:56:00+00:00,9355.026785366133
2025-12-24 16:57:00+00:00,9355.864040577679
2025-12-26 08:42:00+00:00,9352.13603259651
2025-12-26 09:12:00+00:00,9349.874153309278
2025-12-26 09:36:00+00:00,9345.35143019437
2025-12-27 18:08:00+00:00,9344.494302690242
2025-12-27 18:08:00+00:00,9343.494072166448
2025-12-27 18:29:00+00:00,9340.409782010522
2025-12-27 18:31:00+00:00,9337.326509979688
2025-12-28 08:53:00+00:00,9335.438606959762
2025-12-28 08:55:00+00:00,9333.561302423177
2026-01-02 08:30:00+00:00,9332.744405804086
2026-01-02 08:32:00+00:00,9330.867089345204
2026-01-02 11:10:00+00:00,9325.887026835033
2026-01-04 10:03:00+00:00,9323.8719286693
2026-01-04 10:13:00+00:00,9321.985741118788
2026-01-04 11:30:00+00:00,9321.182014393595
2026-01-04 11:30:00+00:00,9319.574749469135
2026-01-04 12:09:00+00:00,9317.689401243779
2026-01-04 17:48:00+00:00,9315.270528613768
2026-01-05 09:37:00+00:00,9309.868352326932
2026-01-05 09:42:00+00:00,9309.042914306701
2026-01-05 09:42:00+00:00,9308.395467256712
2026-01-06 17:28:00+00:00,9305.531443364385
2026-01-06 17:30:00+00:00,9304.693161212446
2026-01-06 17:30:00+00:00,9302.408461089368
2026-01-09 09:52:00+00:00,9300.319745600073
2026-01-09 20:41:00+00:00,9294.372170029976
2026-01-10 09:07:00+00:00,9293.007139318845
2026-01-10 09:22:00+00:00,9291.086821274914
2026-01-10 11:29:00+00:00,9289.208025586035
2026-01-11 09:44:00+00:00,9287.606930125696
2026-01-12 09:32:00+00:00,9281.975507204595
2026-01-13 08:53:00+00:00,9279.706387662609
2026-01-13 09:12:00+00:00,9277.719571656562
2026-01-14 09:28:00+00:00,9275.8540360967
2026-01-14 19:16:00+00:00,9274.987890433627
2026-01-14 19:27:00+00:00,9275.52036618652
2026-01-15 10:59:00+00:00,9268.354171497114
2026-01-15 11:04:00+00:00,9261.133503845775
2026-01-16 21:52:00+00:00,9257.50229677037
2026-01-16 21:54:00+00:00,9253.892599416195
2026-01-17 11:52:00+00:00,9251.41987670292
2026-01-17 20:05:00+00:00,9249.566363750873
2026-01-17 20:11:00+00:00,9246.027089231875
2026-01-18 08:30:00+00:00,9240.209430828341
2026-01-18 15:04:00+00:00,9239.35036782117
2026-01-18 15:04:00+00:00,9237.87194430392
2026-01-18 19:15:00+00:00,9233.89188200414
2026-01-18 19:17:00+00:00,9229.923490507363
2026-01-18 19:19:00+00:00,9226.205612106716
2026-01-18 19:21:00+00:00,9222.48923129376
2026-01-18 19:23:00+00:00,9218.784292312119
2026-01-18 19:25:00+00:00,9215.080841710947
2026-01-18 20:31:00+00:00,9213.098665979036
2026-01-19 12:49:00+00:00,9210.459098823947
2026-01-20 21:30:00+00:00,9208.097359425285
2026-01-21 08:32:00+00:00,9202.363000213063
2026-01-21 21:41:00+00:00,9201.45985509532
2026-01-21 21:41:00+00:00,9198.540035697479
2026-01-23 16:43:00+00:00,9189.144844699362
2026-01-23 16:45:00+00:00,9179.850993240736
2026-01-23 16:55:00+00:00,9177.170790867902
2026-02-01 18:31:00+00:00,9172.76192733825
2026-02-07 20:47:00+00:00,9170.89980880259
2026-02-08 10:07:00+00:00,9168.754152083646
2026-02-08 20:23:00+00:00,9167.82498466769
2026-02-08 20:24:00+00:00,9171.583204035755
2026-02-09 19:52:00+00:00,9168.720906837249
2026-02-15 13:47:00+00:00,9166.732380444813
2026-02-19 07:15:00+00:00,9150.810608746568
2026-02-19 07:35:00+00:00,9135.279516488448
2026-02-19 07:37:00+00:00,9119.92882531837
2026-02-19 07:43:00+00:00,9116.135667393703
2026-02-19 15:50:00+00:00,9113.278055100172
2026-02-19 19:34:00+00:00,9110.944980360924
2026-02-19 21:03:00+00:00,9105.409584748464
2026-02-19 21:17:00+00:00,9102.948987460926
2026-02-19 21:19:00+00:00,9100.489055112066
2026-02-20 21:18:00+00:00,9099.551243398644
2026-02-20 21:21:00+00:00,9097.722233606837
2026-02-21 18:07:00+00:00,9095.50545347625
2026-02-22 13:54:00+00:00,9093.111435193268
2026-02-22 14:05:00+00:00,9092.16825959716
2026-02-22 14:05:00+00:00,9091.57879983577
2026-02-23 15:00:00+00:00,9089.128773280918
2026-02-24 17:35:00+00:00,9088.180198808242
2026-02-24 17:39:00+00:00,9087.916488981979
2026-03-06 15:43:00+00:00,9077.231020211071
2026-03-07 21:10:00+00:00,9076.284177558748
2026-03-07 21:10:00+00:00,9074.459957581455
2026-03-08 08:19:00+00:00,9070.21698539459
2026-03-08 10:48:00+00:00,9068.350306675946
2026-03-08 19:09:00+00:00,9066.510292476021
2026-03-08 19:13:00+00:00,9064.670651624296
2026-03-08 19:17:00+00:00,9062.840161861333
2026-03-14 08:54:00+00:00,9060.235910851216
2026-03-14 14:28:00+00:00,9058.27072863211
2026-03-14 15:11:00+00:00,9056.41401469376
2026-03-15 07:53:00+00:00,9054.584667141538
2026-03-16 11:43:00+00:00,9049.02854171264
2026-03-16 11:45:00+00:00,9048.113042370422
2026-03-16 11:46:00+00:00,9046.29420326444
2026-03-17 07:52:00+00:00,9041.629041462047
2026-04-01 16:06:00+00:00,9040.757875061609
2026-04-01 16:07:00+00:00,9038.94008299667
2026-04-02 21:40:00+00:00,9038.09129915963
2026-04-02 21:40:00+00:00,9037.688113224203
2026-04-03 08:35:00+00:00,9035.47374768159
2026-04-03 09:18:00+00:00,9032.460113322555
2026-04-03 09:20:00+00:00,9029.447484111928
2026-04-03 11:48:00+00:00,9027.815970066404
2026-04-03 14:33:00+00:00,9022.80769152603
2026-04-03 19:00:00+00:00,9020.973997598045
2026-04-04 07:33:00+00:00,9017.695340406124
2026-04-04 07:35:00+00:00,9014.417874836414
2026-04-04 16:46:00+00:00,9012.169973539754
2026-04-05 08:07:00+00:00,9009.766424484891
2026-04-07 08:51:00+00:00,9008.920185500794
2026-04-07 08:54:00+00:00,9007.10857853609
2026-04-10 11:09:00+00:00,9001.435287552324
2026-04-10 11:19:00+00:00,9000.574774333496
2026-04-10 11:21:00+00:00,9001.271058180768
2026-04-14 17:55:00+00:00,8996.065334598019
2026-04-14 18:07:00+00:00,8995.189835283634
2026-04-14 18:08:00+00:00,8996.581633361837
2026-04-19 13:44:00+00:00,8995.711365277073
2026-04-19 13:46:00+00:00,8996.821189909911
2026-04-19 20:34:00+00:00,8989.84501166482
2026-04-22 21:29:00+00:00,8988.987982460834
2026-04-22 21:29:00+00:00,8988.216493238517
2026-04-22 22:00:00+00:00,8983.994415479337
2026-04-23 21:36:00+00:00,8982.504292030151
2026-04-24 11:55:00+00:00,8980.535653894203
2026-04-29 21:58:00+00:00,8978.512492821388
2026-05-01 08:47:00+00:00,8976.628295586384
2026-05-02 17:22:00+00:00,8974.803718983821
2026-05-03 08:00:00+00:00,8972.716332405302
2026-05-05 11:59:00+00:00,8971.896822960765
2026-05-05 12:00:00+00:00,8970.0924308678
2026-05-05 16:24:00+00:00,8969.272973287227
2026-05-05 16:24:00+00:00,8969.447764711356
2026-05-05 16:44:00+00:00,8962.092907054033
2026-05-06 15:50:00+00:00,8961.248304143122
2026-05-06 15:53:00+00:00,8959.44631166605
2026-05-06 16:20:00+00:00,8958.603496912088
2026-05-06 16:25:00+00:00,8956.926646984102
2026-05-07 21:21:00+00:00,8956.08119128984
2026-05-07 21:26:00+00:00,8954.547786770027
2026-05-08 18:25:00+00:00,8949.011233820116
2026-05-09 11:47:00+00:00,8945.431629326587
2026-05-09 11:49:00+00:00,8941.853456674857
2026-05-10 09:22:00+00:00,8939.590887442919
2026-05-10 09:39:00+00:00,8937.300448131089
2026-05-11 17:00:00+00:00,8931.769225222084
2026-05-12 19:06:00+00:00,8930.924714203997
2026-05-12 19:07:00+00:00,8931.44064282485
2026-05-12 20:35:00+00:00,8925.990794063944
2026-05-15 20:39:00+00:00,8924.21541834856
2026-05-16 13:41:00+00:00,8919.503658547148
2026-05-16 15:52:00+00:00,8915.640963494414
2026-05-16 16:14:00+00:00,8913.175338676909
2026-05-16 16:16:00+00:00,8910.710395729138
2026-05-17 07:41:00+00:00,8908.86927664836
2026-05-17 07:43:00+00:00,8907.018710659635
2026-05-17 07:45:00+00:00,8905.16852907373
2026-05-17 07:47:00+00:00,8903.318731810796
2026-05-17 07:49:00+00:00,8901.469318791002
2026-05-17 07:51:00+00:00,8899.620289934532
2026-05-17 07:53:00+00:00,8897.771645161587
2026-05-17 07:55:00+00:00,8895.923384392385
2026-05-17 07:57:00+00:00,8894.124572428856
2026-05-21 07:43:00+00:00,8891.468569733037
2026-05-21 16:38:00+00:00,8889.148968282552
2026-05-21 16:54:00+00:00,8887.351455130043
2026-05-22 20:02:00+00:00,8886.550658250042
2026-05-22 20:02:00+00:00,8885.63147671416
2026-05-24 20:41:00+00:00,8882.753912576658
2026-05-24 20:47:00+00:00,8880.820207645866
2026-05-26 20:23:00+00:00,8878.10891832647
2026-05-27 16:54:00+00:00,8875.596342442012
2026-05-27 17:01:00+00:00,8870.134517891478
2026-05-28 15:16:00+00:00,8866.98340525907
2026-05-28 15:18:00+00:00,8862.801805513529
2026-05-29 20:49:00+00:00,8861.996694731557
2026-05-29 20:55:00+00:00,8863.400105211036
2026-05-30 08:41:00+00:00,8861.22644126301
2026-05-30 14:04:00+00:00,8856.331480521827
2026-06-05 13:10:00+00:00,8855.553603546754
2026-06-05 13:11:00+00:00,8853.772303015083
2026-06-05 13:16:00+00:00,8849.950003837233
2026-06-06 10:54:00+00:00,8849.200317300027
2026-06-06 10:54:00+00:00,8848.151753990665
2026-06-06 15:33:00+00:00,8847.40239559492
