entry_time,exit_time,direction,leg,pnl,exit_hit
2026-03-02 08:25:00+00:00,2026-03-02 08:25:00+00:00,long,partial,-1.079217814846075,partial_tp
2026-03-02 08:25:00+00:00,2026-03-02 08:40:00+00:00,long,remainder,-1.9871002828034416,breakeven
2026-03-28 07:05:00+00:00,2026-03-28 07:20:00+00:00,long,full,-5.665923116433326,init_sl
2026-04-25 17:30:00+00:00,2026-04-25 18:00:00+00:00,short,full,-5.068111818048589,init_sl
2026-05-01 09:30:00+00:00,2026-05-01 09:30:00+00:00,short,partial,-0.9045210961709935,partial_tp
2026-05-01 09:30:00+00:00,2026-05-01 09:35:00+00:00,short,remainder,-1.9860769460159289,breakeven
2026-05-09 13:15:00+00:00,2026-05-09 13:25:00+00:00,long,full,-6.299065418359847,init_sl
2026-05-12 21:05:00+00:00,2026-05-12 21:15:00+00:00,long,full,-5.979095832414708,init_sl
2026-05-17 11:30:00+00:00,2026-05-17 11:40:00+00:00,long,partial,-0.8962032356889826,partial_tp
2026-05-17 11:30:00+00:00,2026-05-17 12:25:00+00:00,long,remainder,1.1906319642517451,runner_resistance
2026-06-08 12:20:00+00:00,2026-06-08 12:20:00+00:00,long,partial,-0.841920862330712,partial_tp
2026-06-08 12:20:00+00:00,2026-06-08 12:30:00+00:00,long,remainder,6.8422820523832915,runner_resistance
2026-06-12 10:05:00+00:00,2026-06-12 10:05:00+00:00,long,partial,-0.8154727110941602,partial_tp
2026-06-12 10:05:00+00:00,2026-06-12 10:05:00+00:00,long,remainder,-44.12987076237651,runner_resistance
2026-06-13 09:35:00+00:00,2026-06-13 09:35:00+00:00,short,remainder,-2.5706343474201576,ema21_close
2026-06-13 13:50:00+00:00,2026-06-13 14:05:00+00:00,long,remainder,-3.6283509710800437,ema21_close
2026-06-30 08:15:00+00:00,2026-06-30 08:15:00+00:00,long,full,-3.292165213079651,init_sl
2026-07-05 14:20:00+00:00,2026-07-05 15:00:00+00:00,short,full,-5.290771215898093,init_sl
2026-07-07 13:10:00+00:00,2026-07-07 13:10:00+00:00,long,full,-7.2007499606588805,init_sl
2026-07-11 09:35:00+00:00,2026-07-11 09:50:00+00:00,long,partial,-0.781137421698133,partial_tp
2026-07-11 09:35:00+00:00,2026-07-11 09:50:00+00:00,long,remainder,-1.8529224843425836,runner_resistance
2026-07-11 10:25:00+00:00,2026-07-11 10:50:00+00:00,long,remainder,-2.3643019243082883,ema21_close
2026-07-11 14:25:00+00:00,2026-07-11 14:25:00+00:00,long,full,-3.9182026364821327,init_sl
2026-07-19 09:25:00+00:00,2026-07-19 09:55:00+00:00,short,partial,-0.7492649766663708,partial_tp
2026-07-19 09:25:00+00:00,2026-07-19 10:00:00+00:00,short,remainder,-0.1508449529163085,runner_support
2026-07-30 09:35:00+00:00,2026-07-30 09:35:00+00:00,long,partial,-0.7661022151835983,partial_tp
2026-07-30 09:35:00+00:00,2026-07-30 09:40:00+00:00,long,remainder,-1.9701784177527248,breakeven
